A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-74.93	-1.64013e-34	117.555	339.505	-1.65086e-34	-1.5049	-7.02243	-1.66179e-34	-6.41557e-05	0.0526909	0.000241535
-74.92	-1.65672e-34	117.54	339.435	-1.66756e-34	-1.5049	-7.0219	-1.67861e-34	-6.41725e-05	0.0526939	0.000292179
-74.91	-1.67348e-34	117.525	339.365	-1.68443e-34	-1.5049	-7.02137	-1.69559e-34	-6.41894e-05	0.0526968	0.000309866
-74.9	-1.69041e-34	117.51	339.294	-1.70147e-34	-1.5049	-7.02084	-1.71275e-34	-6.42062e-05	0.0526998	0.000268748
-74.89	-1.70751e-34	117.495	339.224	-1.71868e-34	-1.5049	-7.02032	-1.73008e-34	-6.42231e-05	0.0527027	0.000243933
-74.88	-1.72478e-34	117.48	339.154	-1.73607e-34	-1.5049	-7.01979	-1.74758e-34	-6.424e-05	0.0527057	0.000302386
-74.87	-1.74223e-34	117.465	339.084	-1.75364e-34	-1.5049	-7.01926	-1.76526e-34	-6.42568e-05	0.0527086	0.000305203
-74.86	-1.75986e-34	117.45	339.014	-1.77138e-34	-1.5049	-7.01874	-1.78312e-34	-6.42737e-05	0.0527116	0.000263162
-74.85	-1.77766e-34	117.435	338.943	-1.7893e-34	-1.5049	-7.01821	-1.80117e-34	-6.42906e-05	0.0527146	0.000247339
-74.84	-1.79564e-34	117.42	338.873	-1.8074e-34	-1.5049	-7.01768	-1.81939e-34	-6.43075e-05	0.0527175	0.0003065
-74.83	-1.81381e-34	117.405	338.803	-1.82569e-34	-1.5049	-7.01715	-1.8378e-34	-6.43244e-05	0.0527205	0.000303512
-74.82	-1.83216e-34	117.39	338.733	-1.84416e-34	-1.5049	-7.01663	-1.85639e-34	-6.43413e-05	0.0527234	0.000257314
-74.81	-1.85069e-34	117.375	338.663	-1.86282e-34	-1.5049	-7.0161	-1.87518e-34	-6.43582e-05	0.0527264	0.000252451
-74.8	-1.86942e-34	117.36	338.593	-1.88166e-34	-1.50491	-7.01557	-1.89415e-34	-6.43751e-05	0.0527293	0.000306067
-74.79	-1.88833e-34	117.345	338.522	-1.9007e-34	-1.50491	-7.01505	-1.91332e-34	-6.43921e-05	0.0527323	0.000299693
-74.78	-1.90743e-34	117.33	338.452	-1.91993e-34	-1.50491	-7.01452	-1.93267e-34	-6.4409e-05	0.0527353	0.000254652
-74.77	-1.92673e-34	117.314	338.382	-1.93935e-34	-1.50491	-7.01399	-1.95223e-34	-6.44259e-05	0.0527382	0.000259241
-74.76	-1.94622e-34	117.299	338.312	-1.95897e-34	-1.50491	-7.01346	-1.97198e-34	-6.44429e-05	0.0527412	0.000306785
-74.75	-1.96591e-34	117.284	338.242	-1.97879e-34	-1.50491	-7.01294	-1.99193e-34	-6.44598e-05	0.0527441	0.00029841
-74.74	-1.98579e-34	117.269	338.172	-1.99881e-34	-1.50491	-7.01241	-2.01209e-34	-6.44768e-05	0.0527471	0.000250667
-74.73	-2.00588e-34	117.254	338.102	-2.01904e-34	-1.50491	-7.01188	-2.03245e-34	-6.44938e-05	0.0527501	0.000267365
-74.72	-2.02618e-34	117.239	338.032	-2.03946e-34	-1.50491	-7.01135	-2.05301e-34	-6.45107e-05	0.052753	0.000314768
-74.71	-2.04667e-34	117.224	337.961	-2.0601e-34	-1.50491	-7.01083	-2.07379e-34	-6.45277e-05	0.052756	0.00029207
-74.7	-2.06738e-34	117.209	337.891	-2.08094e-34	-1.50491	-7.0103	-2.09477e-34	-6.45447e-05	0.052759	0.00024896
-74.69	-2.08829e-34	117.194	337.821	-2.10199e-34	-1.50491	-7.00977	-2.11596e-34	-6.45617e-05	0.0527619	0.000272318
