j	t1(j)	t2(j)	t3(j)	t4(j)
3.22	2.98203	7.86207	10.4037	12.021
3.23	2.98861	7.8827	10.4325	12.0488
3.24	2.99516	7.9033	10.4613	12.0766
3.25	3.00171	7.92385	10.4902	12.1043
3.26	3.00823	7.94438	10.519	12.1321
3.27	3.01475	7.96486	10.5478	12.1598
3.28	3.02125	7.98531	10.5767	12.1876
3.29	3.02773	8.00573	10.6055	12.2153
3.3	3.0342	8.0261	10.6343	12.2431
3.31	3.04066	8.04645	10.6632	12.2708
3.32	3.04711	8.06675	10.692	12.2986
3.33	3.05354	8.08703	10.7209	12.3263
3.34	3.05995	8.10726	10.7497	12.3541
3.35	3.06635	8.12746	10.7786	12.3818
3.36	3.07274	8.14763	10.8074	12.4095
3.37	3.07912	8.16776	10.8363	12.4373
3.38	3.08548	8.18786	10.8651	12.465
3.39	3.09183	8.20792	10.894	12.4928
3.4	3.09816	8.22794	10.9229	12.5205
3.41	3.10449	8.24794	10.9517	12.5482
3.42	3.11079	8.26789	10.9806	12.576
3.43	3.11709	8.28782	11.0095	12.6037
3.44	3.12337	8.30771	11.0384	12.6314
3.45	3.12964	8.32756	11.0672	12.6592
3.46	3.1359	8.34738	11.0961	12.6869
3.47	3.14214	8.36717	11.125	12.7146
3.48	3.14838	8.38692	11.1539	12.7424
3.49	3.15459	8.40664	11.1827	12.7701
3.5	3.1608	8.42633	11.2116	12.7978
3.51	3.167	8.44598	11.2405	12.8256
3.52	3.17318	8.4656	11.2694	12.8533
3.53	3.17935	8.48518	11.2983	12.881
3.54	3.1855	8.50473	11.3272	12.9088
3.55	3.19165	8.52425	11.3561	12.9365
3.56	3.19778	8.54374	11.3849	12.9642
3.57	3.2039	8.56319	11.4138	12.9919
3.58	3.21001	8.58261	11.4427	13.0197
3.59	3.21611	8.602	11.4716	13.0474
3.6	3.22219	8.62135	11.5005	13.0751
3.61	3.22826	8.64068	11.5294	13.1029
3.62	3.23432	8.65997	11.5583	13.1306
3.63	3.24037	8.67923	11.5872	13.1583
3.64	3.24641	8.69845	11.6161	13.186
3.65	3.25244	8.71764	11.6449	13.2138
3.66	3.25845	8.73681	11.6738	13.2415
3.67	3.26446	8.75594	11.7027	13.2692
3.68	3.27045	8.77504	11.7316	13.2969
3.69	3.27643	8.7941	11.7605	13.3247
3.7	3.2824	8.81314	11.7894	13.3524
3.71	3.28836	8.83214	11.8183	13.3801
3.72	3.2943	8.85111	11.8471	13.4078
3.73	3.30024	8.87006	11.876	13.4356
3.74	3.30616	8.88897	11.9049	13.4633
3.75	3.31208	8.90785	11.9338	13.491
3.76	3.31798	8.92669	11.9627	13.5188
3.77	3.32387	8.94551	11.9915	13.5465
3.78	3.32975	8.9643	12.0204	13.5742
3.79	3.33562	8.98306	12.0493	13.6019
3.8	3.34148	9.00178	12.0781	13.6297
3.81	3.34733	9.02048	12.107	13.6574
3.82	3.35317	9.03914	12.1359	13.6851
3.83	3.359	9.05778	12.1647	13.7129
3.84	3.36481	9.07639	12.1936	13.7406
3.85	3.37062	9.09496	12.2225	13.7683
3.86	3.37642	9.11351	12.2513	13.796
3.87	3.3822	9.13202	12.2802	13.8238
3.88	3.38798	9.15051	12.309	13.8515
3.89	3.39374	9.16897	12.3379	13.8792
3.9	3.3995	9.1874	12.3667	13.907
3.91	3.40524	9.20579	12.3955	13.9347
3.92	3.41098	9.22416	12.4244	13.9624
3.93	3.4167	9.2425	12.4532	13.9902
3.94	3.42242	9.26082	12.482	14.0179
3.95	3.42812	9.2791	12.5109	14.0457
3.96	3.43382	9.29735	12.5397	14.0734
3.97	3.4395	9.31558	12.5685	14.1011
3.98	3.44518	9.33377	12.5973	14.1289
3.99	3.45084	9.35194	12.6261	14.1566
4	3.4565	9.37008	12.6549	14.1844
4.01	3.46215	9.38819	12.6837	14.2121
4.02	3.46778	9.40628	12.7125	14.2398
4.03	3.47341	9.42433	12.7413	14.2676
4.04	3.47903	9.44236	12.7701	14.2953
4.05	3.48464	9.46036	12.7989	14.3231
4.06	3.49023	9.47833	12.8276	14.3508
4.07	3.49582	9.49628	12.8564	14.3786
4.08	3.5014	9.51419	12.8852	14.4063
4.09	3.50697	9.53208	12.9139	14.4341
4.1	3.51253	9.54995	12.9427	14.4618
