A	Vg	Vf	k	w
-73.02	7.14182e+66	0	7.02497e-65	6.83258e-64
-73.01	6.99947e+66	0	7.16688e-65	6.97013e-64
-73	6.85995e+66	0	7.31166e-65	7.11045e-64
-72.99	6.72321e+66	0	7.45936e-65	7.25359e-64
-72.98	6.58919e+66	0	7.61005e-65	7.39961e-64
-72.97	6.45785e+66	0	7.76378e-65	7.54858e-64
-72.96	6.32912e+66	0	7.92061e-65	7.70054e-64
-72.95	6.20296e+66	0	8.08062e-65	7.85557e-64
-72.94	6.07932e+66	0	8.24385e-65	8.01371e-64
-72.93	5.95814e+66	0	8.41038e-65	8.17504e-64
-72.92	5.83937e+66	0	8.58028e-65	8.33961e-64
-72.91	5.72298e+66	0	8.75361e-65	8.5075e-64
-72.9	5.6089e+66	0	8.93044e-65	8.67877e-64
-72.89	5.4971e+66	0	9.11084e-65	8.85348e-64
-72.88	5.38752e+66	0	9.29489e-65	9.03172e-64
-72.87	5.28013e+66	0	9.48266e-65	9.21354e-64
-72.86	5.17488e+66	0	9.67421e-65	9.39902e-64
-72.85	5.07173e+66	0	9.86964e-65	9.58823e-64
-72.84	4.97063e+66	0	1.0069e-64	9.78126e-64
-72.83	4.87155e+66	0	1.02724e-64	9.97817e-64
-72.82	4.77444e+66	0	1.04799e-64	1.0179e-63
-72.81	4.67927e+66	0	1.06916e-64	1.0384e-63
-72.8	4.586e+66	0	1.09076e-64	1.0593e-63
-72.79	4.49458e+66	0	1.1128e-64	1.08063e-63
-72.78	4.40499e+66	0	1.13528e-64	1.10238e-63
-72.77	4.31718e+66	0	1.15821e-64	1.12457e-63
-72.76	4.23113e+66	0	1.18161e-64	1.14721e-63
-72.75	4.14679e+66	0	1.20548e-64	1.17031e-63
-72.74	4.06413e+66	0	1.22983e-64	1.19387e-63
-72.73	3.98311e+66	0	1.25467e-64	1.2179e-63
-72.72	3.90372e+66	0	1.28002e-64	1.24242e-63
-72.71	3.8259e+66	0	1.30587e-64	1.26743e-63
-72.7	3.74964e+66	0	1.33225e-64	1.29294e-63
-72.69	3.67489e+66	0	1.35917e-64	1.31897e-63
-72.68	3.60164e+66	0	1.38662e-64	1.34552e-63
-72.67	3.52985e+66	0	1.41463e-64	1.37261e-63
-72.66	3.45948e+66	0	1.44321e-64	1.40024e-63
-72.65	3.39052e+66	0	1.47236e-64	1.42843e-63
-72.64	3.32294e+66	0	1.50211e-64	1.45719e-63
-72.63	3.2567e+66	0	1.53245e-64	1.48652e-63
-72.62	3.19178e+66	0	1.56341e-64	1.51645e-63
-72.61	3.12816e+66	0	1.59499e-64	1.54698e-63
-72.6	3.0658e+66	0	1.62721e-64	1.57812e-63
-72.59	3.00469e+66	0	1.66008e-64	1.60989e-63
-72.58	2.94479e+66	0	1.69362e-64	1.6423e-63
-72.57	2.88609e+66	0	1.72783e-64	1.67536e-63
-72.56	2.82856e+66	0	1.76273e-64	1.70908e-63
-72.55	2.77218e+66	0	1.79834e-64	1.74349e-63
-72.54	2.71692e+66	0	1.83467e-64	1.77859e-63
-72.53	2.66276e+66	0	1.87173e-64	1.81439e-63
-72.52	2.60968e+66	0	1.90954e-64	1.85092e-63
-72.51	2.55766e+66	0	1.94812e-64	1.88818e-63
-72.5	2.50667e+66	0	1.98747e-64	1.92619e-63
-72.49	2.4567e+66	0	2.02762e-64	1.96497e-63
-72.48	2.40773e+66	0	2.06858e-64	2.00452e-63
-72.47	2.35974e+66	0	2.11037e-64	2.04488e-63
-72.46	2.3127e+66	0	2.153e-64	2.08604e-63
-72.45	2.2666e+66	0	2.19649e-64	2.12804e-63
-72.44	2.22141e+66	0	2.24086e-64	2.17088e-63
-72.43	2.17713e+66	0	2.28613e-64	2.21458e-63
-72.42	2.13373e+66	0	2.33231e-64	2.25916e-63
-72.41	2.0912e+66	0	2.37942e-64	2.30464e-63
-72.4	2.04951e+66	0	2.42749e-64	2.35103e-63
-72.39	2.00866e+66	0	2.47653e-64	2.39836e-63
-72.38	1.96862e+66	0	2.52656e-64	2.44664e-63
-72.37	1.92937e+66	0	2.5776e-64	2.49589e-63
-72.36	1.89091e+66	0	2.62967e-64	2.54614e-63
-72.35	1.85322e+66	0	2.68279e-64	2.5974e-63
-72.34	1.81628e+66	0	2.73698e-64	2.64968e-63
-72.33	1.78007e+66	0	2.79227e-64	2.70302e-63
-72.32	1.74459e+66	0	2.84868e-64	2.75744e-63
-72.31	1.70981e+66	0	2.90622e-64	2.81295e-63
-72.3	1.67573e+66	0	2.96493e-64	2.86957e-63
-72.29	1.64232e+66	0	3.02483e-64	2.92734e-63
-72.28	1.60958e+66	0	3.08593e-64	2.98627e-63
-72.27	1.5775e+66	0	3.14827e-64	3.04639e-63
-72.26	1.54605e+66	0	3.21187e-64	3.10771e-63
-72.25	1.51523e+66	0	3.27675e-64	3.17027e-63
-72.24	1.48502e+66	0	3.34294e-64	3.23409e-63
-72.23	1.45542e+66	0	3.41047e-64	3.2992e-63
-72.22	1.42641e+66	0	3.47937e-64	3.36561e-63
-72.21	1.39797e+66	0	3.54965e-64	3.43337e-63
-72.2	1.37011e+66	0	3.62136e-64	3.50248e-63
-72.19	1.34279e+66	0	3.69451e-64	3.57299e-63
-72.18	1.31603e+66	0	3.76915e-64	3.64492e-63
-72.17	1.28979e+66	0	3.84529e-64	3.71829e-63
-72.16	1.26408e+66	0	3.92296e-64	3.79314e-63
-72.15	1.23888e+66	0	4.00221e-64	3.8695e-63
-72.14	1.21418e+66	0	4.08306e-64	3.9474e-63
-72.13	1.18998e+66	0	4.16554e-64	4.02686e-63
-72.12	1.16626e+66	0	4.24969e-64	4.10792e-63
-72.11	1.14301e+66	0	4.33554e-64	4.19062e-63
-72.1	1.12022e+66	0	4.42312e-64	4.27498e-63
-72.09	1.09789e+66	0	4.51247e-64	4.36104e-63
-72.08	1.07601e+66	0	4.60362e-64	4.44883e-63
-72.07	1.05456e+66	0	4.69662e-64	4.53838e-63
-72.06	1.03353e+66	0	4.7915e-64	4.62974e-63
-72.05	1.01293e+66	0	4.88829e-64	4.72294e-63
-72.04	9.92738e+65	0	4.98704e-64	4.81802e-63
-72.03	9.72948e+65	0	5.08778e-64	4.91501e-63
-72.02	9.53553e+65	0	5.19056e-64	5.01395e-63
-72.01	9.34544e+65	0	5.29541e-64	5.11488e-63
-72	9.15914e+65	0	5.40238e-64	5.21785e-63
-71.99	8.97655e+65	0	5.51152e-64	5.32289e-63
-71.98	8.79761e+65	0	5.62285e-64	5.43004e-63
-71.97	8.62223e+65	0	5.73644e-64	5.53935e-63
-71.96	8.45034e+65	0	5.85232e-64	5.65086e-63
-71.95	8.28188e+65	0	5.97054e-64	5.76461e-63
-71.94	8.11679e+65	0	6.09115e-64	5.88066e-63
-71.93	7.95498e+65	0	6.2142e-64	5.99904e-63
-71.92	7.7964e+65	0	6.33973e-64	6.1198e-63
-71.91	7.64097e+65	0	6.4678e-64	6.24299e-63
-71.9	7.48865e+65	0	6.59846e-64	6.36867e-63
