A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-3.71626	-0.00518409	10.1072	5.13733	-0.00556709	-1.55442	-2.17564	-0.00599793	-0.00272893	0.433471	0.055758
-3.70626	-0.00524006	10.0917	5.11559	-0.00562739	-1.55445	-2.1713	-0.00606303	-0.00271773	0.434029	0.0558578
-3.69626	-0.00529664	10.0761	5.0939	-0.00568835	-1.55448	-2.16696	-0.00612884	-0.00270653	0.434588	0.0559554
-3.68626	-0.00535383	10.0606	5.07225	-0.00574997	-1.5545	-2.16261	-0.00619536	-0.00269533	0.435148	0.0560505
-3.67626	-0.00541164	10.0451	5.05065	-0.00581226	-1.55453	-2.15826	-0.00626261	-0.00268413	0.435709	0.0561432
-3.66626	-0.00547008	10.0295	5.02909	-0.00587522	-1.55456	-2.1539	-0.00633058	-0.00267293	0.436271	0.0562335
-3.65626	-0.00552915	10.014	5.00757	-0.00593887	-1.55458	-2.14953	-0.0063993	-0.00266174	0.436834	0.0563212
-3.64626	-0.00558886	9.99841	4.9861	-0.00600321	-1.55461	-2.14516	-0.00646876	-0.00265055	0.437397	0.0564063
-3.63626	-0.00564922	9.98287	4.96467	-0.00606825	-1.55464	-2.14078	-0.00653897	-0.00263937	0.437962	0.0564888
-3.62626	-0.00571023	9.96732	4.94328	-0.006134	-1.55466	-2.1364	-0.00660995	-0.00262821	0.438527	0.0565686
-3.61626	-0.0057719	9.95178	4.92194	-0.00620045	-1.55469	-2.13201	-0.0066817	-0.00261706	0.439093	0.0566456
-3.60626	-0.00583424	9.93623	4.90064	-0.00626763	-1.55472	-2.12762	-0.00675423	-0.00260592	0.43966	0.0567199
-3.59626	-0.00589725	9.92068	4.87939	-0.00633554	-1.55474	-2.12322	-0.00682755	-0.0025948	0.440227	0.0567912
-3.58626	-0.00596095	9.90513	4.85818	-0.00640419	-1.55477	-2.11881	-0.00690166	-0.00258369	0.440796	0.0568597
-3.57626	-0.00602534	9.88959	4.83701	-0.00647358	-1.55479	-2.1144	-0.00697658	-0.00257261	0.441365	0.0569251
-3.56626	-0.00609042	9.87404	4.81589	-0.00654372	-1.55482	-2.10999	-0.00705231	-0.00256156	0.441934	0.0569876
