z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.18441	10.4825	4074.7	4880.99	4884.16	4073.62	4880.99
2.18266	10.4618	4060.73	4865.08	4868.24	4059.64	4865.08
2.18091	10.4411	4046.79	4849.2	4852.36	4045.7	4849.2
2.17915	10.4205	4032.87	4833.35	4836.5	4031.78	4833.35
2.1774	10.3998	4018.98	4817.52	4820.68	4017.89	4817.52
2.17564	10.3792	4005.13	4801.73	4804.89	4004.03	4801.73
2.17388	10.3586	3991.3	4785.97	4789.12	3990.2	4785.97
2.17213	10.338	3977.5	4770.24	4773.39	3976.4	4770.24
2.17037	10.3173	3963.73	4754.54	4757.68	3962.62	4754.54
2.16861	10.2967	3949.99	4738.87	4742.01	3948.88	4738.87
2.16685	10.2761	3936.27	4723.22	4726.36	3935.16	4723.22
2.16508	10.2556	3922.59	4707.61	4710.75	3921.48	4707.61
2.16332	10.235	3908.93	4692.03	4695.16	3907.82	4692.03
2.16156	10.2144	3895.3	4676.48	4679.61	3894.18	4676.48
2.15979	10.1939	3881.7	4660.95	4664.08	3880.58	4660.95
2.15803	10.1733	3868.13	4645.46	4648.59	3867.01	4645.46
2.15626	10.1528	3854.59	4630	4633.12	3853.46	4630
2.15449	10.1322	3841.07	4614.56	4617.68	3839.95	4614.56
2.15272	10.1117	3827.59	4599.16	4602.28	3826.46	4599.16
2.15095	10.0912	3814.13	4583.78	4586.9	3813	4583.78
2.14918	10.0707	3800.7	4568.44	4571.55	3799.57	4568.44
2.14741	10.0502	3787.3	4553.12	4556.23	3786.16	4553.12
2.14563	10.0297	3773.93	4537.84	4540.94	3772.79	4537.84
2.14386	10.0092	3760.58	4522.58	4525.68	3759.44	4522.58
2.14208	9.98878	3747.26	4507.35	4510.45	3746.12	4507.35
2.1403	9.96833	3733.98	4492.16	4495.25	3732.83	4492.16
2.13853	9.94788	3720.72	4476.99	4480.08	3719.57	4476.99
2.13675	9.92744	3707.48	4461.85	4464.94	3706.33	4461.85
2.13497	9.90702	3694.28	4446.74	4449.83	3693.13	4446.74
2.13318	9.8866	3681.1	4431.66	4434.74	3679.95	4431.66
2.1314	9.86619	3667.96	4416.61	4419.69	3666.8	4416.61
2.12962	9.84579	3654.84	4401.59	4404.67	3653.67	4401.59
2.12783	9.8254	3641.75	4386.59	4389.67	3640.58	4386.59
2.12605	9.80502	3628.68	4371.63	4374.7	3627.51	4371.63
