z	u	VVM	VAVM	VPSM	VSM	VSAVM
8.12588	42.5473	78874.8	94338.5	94342.6	78874.8	94338.5
8.12531	42.5382	78839.5	94298.3	94302.4	78839.5	94298.3
8.12475	42.5292	78804.2	94258.2	94262.2	78804.2	94258.2
8.12418	42.5201	78769	94218	94222	78769	94218
8.12361	42.5111	78733.7	94177.8	94181.9	78733.7	94177.8
8.12305	42.502	78698.5	94137.7	94141.7	78698.5	94137.7
8.12248	42.493	78663.2	94097.5	94101.6	78663.2	94097.5
8.12191	42.4839	78628	94057.4	94061.5	78628	94057.4
8.12135	42.4749	78592.8	94017.3	94021.3	78592.8	94017.3
8.12078	42.4658	78557.6	93977.2	93981.2	78557.6	93977.2
8.12021	42.4568	78522.4	93937.1	93941.2	78522.4	93937.1
8.11965	42.4478	78487.2	93897	93901.1	78487.2	93897
8.11908	42.4387	78452.1	93857	93861	78452.1	93857
8.11851	42.4297	78416.9	93816.9	93821	78416.9	93816.9
8.11795	42.4206	78381.7	93776.9	93780.9	78381.8	93776.9
8.11738	42.4116	78346.6	93736.9	93740.9	78346.6	93736.9
8.11681	42.4026	78311.5	93696.8	93700.9	78311.5	93696.8
8.11625	42.3935	78276.4	93656.8	93660.9	78276.4	93656.8
8.11568	42.3845	78241.3	93616.8	93620.9	78241.3	93616.8
8.11511	42.3754	78206.2	93576.9	93580.9	78206.2	93576.9
8.11454	42.3664	78171.1	93536.9	93540.9	78171.1	93536.9
8.11398	42.3574	78136	93496.9	93501	78136	93496.9
8.11341	42.3483	78101	93457	93461	78101	93457
8.11284	42.3393	78065.9	93417.1	93421.1	78065.9	93417.1
8.11228	42.3303	78030.9	93377.2	93381.2	78030.9	93377.2
8.11171	42.3212	77995.9	93337.3	93341.3	77995.9	93337.3
8.11114	42.3122	77960.9	93297.4	93301.4	77960.9	93297.4
8.11057	42.3032	77925.9	93257.5	93261.5	77925.9	93257.5
8.11001	42.2942	77890.9	93217.6	93221.7	77890.9	93217.6
8.10944	42.2851	77855.9	93177.8	93181.8	77855.9	93177.8
8.10887	42.2761	77820.9	93137.9	93141.9	77820.9	93137.9
8.1083	42.2671	77786	93098.1	93102.1	77786	93098.1
8.10774	42.2581	77751	93058.3	93062.3	77751	93058.3
8.10717	42.249	77716.1	93018.4	93022.5	77716.1	93018.4
8.1066	42.24	77681.2	92978.6	92982.7	77681.2	92978.6
8.10603	42.231	77646.3	92938.9	92942.9	77646.3	92938.9
