z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.35016	11.4325	3595.6	3783.92	3787.26	3594.65	3783.92
2.34841	11.4131	3585.13	3773.11	3776.44	3584.18	3773.11
2.34666	11.3937	3574.68	3762.31	3765.64	3573.73	3762.31
2.3449	11.3743	3564.24	3751.53	3754.86	3563.29	3751.53
2.34315	11.3549	3553.82	3740.76	3744.09	3552.86	3740.76
2.34139	11.3355	3543.42	3730.01	3733.34	3542.46	3730.01
2.33964	11.3161	3533.03	3719.28	3722.6	3532.07	3719.28
2.33788	11.2967	3522.66	3708.56	3711.88	3521.7	3708.56
2.33612	11.2773	3512.3	3697.86	3701.18	3511.34	3697.86
2.33436	11.2579	3501.97	3687.18	3690.49	3501	3687.18
2.3326	11.2385	3491.64	3676.51	3679.82	3490.67	3676.51
2.33084	11.2191	3481.34	3665.86	3669.17	3480.37	3665.86
2.32907	11.1997	3471.05	3655.23	3658.54	3470.07	3655.23
2.32731	11.1804	3460.78	3644.61	3647.92	3459.8	3644.61
2.32555	11.161	3450.52	3634.01	3637.31	3449.54	3634.01
2.32378	11.1416	3440.28	3623.43	3626.72	3439.3	3623.43
2.32201	11.1222	3430.06	3612.86	3616.15	3429.07	3612.86
2.32024	11.1029	3419.85	3602.3	3605.6	3418.86	3602.3
2.31847	11.0835	3409.66	3591.77	3595.06	3408.67	3591.77
2.3167	11.0642	3399.48	3581.25	3584.54	3398.49	3581.25
2.31493	11.0448	3389.33	3570.75	3574.03	3388.33	3570.75
2.31316	11.0254	3379.18	3560.26	3563.54	3378.19	3560.26
2.31138	11.0061	3369.06	3549.79	3553.07	3368.06	3549.79
2.30961	10.9868	3358.95	3539.34	3542.62	3357.95	3539.34
2.30783	10.9674	3348.86	3528.9	3532.17	3347.85	3528.9
2.30605	10.9481	3338.78	3518.48	3521.75	3337.78	3518.48
2.30428	10.9287	3328.72	3508.07	3511.34	3327.71	3508.07
2.3025	10.9094	3318.67	3497.68	3500.95	3317.67	3497.68
2.30072	10.8901	3308.65	3487.31	3490.58	3307.64	3487.31
2.29893	10.8708	3298.64	3476.95	3480.22	3297.62	3476.95
2.29715	10.8514	3288.64	3466.61	3469.88	3287.62	3466.61
2.29537	10.8321	3278.66	3456.29	3459.55	3277.64	3456.29
2.29358	10.8128	3268.7	3445.98	3449.24	3267.68	3445.98
2.2918	10.7935	3258.75	3435.69	3438.94	3257.73	3435.69
2.29001	10.7742	3248.82	3425.41	3428.67	3247.8	3425.41
2.28822	10.7549	3238.91	3415.15	3418.41	3237.88	3415.15
2.28643	10.7356	3229.01	3404.91	3408.16	3227.98	3404.91
2.28464	10.7163	3219.12	3394.68	3397.93	3218.09	3394.68
2.28285	10.697	3209.26	3384.47	3387.72	3208.23	3384.47
2.28105	10.6777	3199.41	3374.28	3377.52	3198.37	3374.28
2.27926	10.6584	3189.57	3364.1	3367.34	3188.54	3364.1
2.27746	10.6391	3179.76	3353.94	3357.18	3178.72	3353.94
2.27567	10.6198	3169.96	3343.79	3347.03	3168.91	3343.79
2.27387	10.6006	3160.17	3333.66	3336.9	3159.13	3333.66
