A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-78.9633	-2.82932e-36	123.988	975.945	-2.84686e-36	-1.50464	-22.8889	-2.86473e-36	-5.76634e-05	0.250843	-0.0174378
-78.9533	-2.85793e-36	123.973	975.716	-2.87565e-36	-1.50464	-22.8864	-2.8937e-36	-5.76778e-05	0.250846	-0.00983267
-78.9433	-2.88683e-36	123.958	975.487	-2.90473e-36	-1.50464	-22.8839	-2.92297e-36	-5.76921e-05	0.25085	-0.0011805
-78.9333	-2.91603e-36	123.943	975.259	-2.93411e-36	-1.50464	-22.8814	-2.95254e-36	-5.77065e-05	0.250854	0.00590999
-78.9233	-2.94551e-36	123.928	975.03	-2.96379e-36	-1.50465	-22.8789	-2.9824e-36	-5.77209e-05	0.250857	0.0106773
-78.9133	-2.9753e-36	123.913	974.801	-2.99376e-36	-1.50465	-22.8764	-3.01256e-36	-5.77352e-05	0.250861	0.0102029
-78.9033	-3.00539e-36	123.898	974.572	-3.02404e-36	-1.50465	-22.8739	-3.04303e-36	-5.77496e-05	0.250865	0.00355523
-78.8933	-3.03578e-36	123.883	974.344	-3.05462e-36	-1.50465	-22.8714	-3.07381e-36	-5.7764e-05	0.250869	-0.00463996
-78.8833	-3.06648e-36	123.868	974.115	-3.08552e-36	-1.50465	-22.8689	-3.1049e-36	-5.77784e-05	0.250873	-0.0149065
-78.8733	-3.0975e-36	123.853	973.886	-3.11672e-36	-1.50465	-22.8664	-3.13631e-36	-5.77928e-05	0.250877	-0.021233
-78.8633	-3.12882e-36	123.838	973.658	-3.14824e-36	-1.50465	-22.8638	-3.16803e-36	-5.78072e-05	0.25088	-0.0196378
-78.8533	-3.16046e-36	123.822	973.429	-3.18008e-36	-1.50465	-22.8613	-3.20007e-36	-5.78216e-05	0.250884	-0.013707
-78.8433	-3.19242e-36	123.807	973.2	-3.21225e-36	-1.50465	-22.8588	-3.23244e-36	-5.7836e-05	0.250888	-0.00532043
-78.8333	-3.22471e-36	123.792	972.972	-3.24473e-36	-1.50465	-22.8563	-3.26513e-36	-5.78504e-05	0.250891	0.00342805
-78.8233	-3.25732e-36	123.777	972.743	-3.27755e-36	-1.50465	-22.8538	-3.29816e-36	-5.78648e-05	0.250895	0.00777046
-78.8133	-3.29026e-36	123.762	972.515	-3.3107e-36	-1.50465	-22.8513	-3.33152e-36	-5.78792e-05	0.250899	0.0106324
-78.8033	-3.32353e-36	123.747	972.286	-3.34418e-36	-1.50465	-22.8488	-3.36521e-36	-5.78937e-05	0.250902	0.00770341
-78.7933	-3.35714e-36	123.732	972.058	-3.378e-36	-1.50465	-22.8463	-3.39925e-36	-5.79081e-05	0.250906	0.000644343
-78.7833	-3.39109e-36	123.717	971.829	-3.41217e-36	-1.50465	-22.8438	-3.43363e-36	-5.79225e-05	0.25091	-0.011014
