A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-78.4333	-4.8226e-36	123.191	963.85	-4.8527e-36	-1.50467	-22.7559	-4.88337e-36	-5.84313e-05	0.251041	0.00945946
-78.4233	-4.87138e-36	123.175	963.622	-4.90178e-36	-1.50467	-22.7534	-4.93276e-36	-5.84459e-05	0.251045	0.00699672
-78.4133	-4.92064e-36	123.16	963.395	-4.95136e-36	-1.50467	-22.7509	-4.98266e-36	-5.84606e-05	0.251049	-0.00264403
-78.4033	-4.9704e-36	123.145	963.167	-5.00144e-36	-1.50468	-22.7484	-5.03305e-36	-5.84752e-05	0.251053	-0.0119021
-78.3933	-5.02067e-36	123.13	962.94	-5.05202e-36	-1.50468	-22.7459	-5.08396e-36	-5.84899e-05	0.251057	-0.018649
-78.3833	-5.07145e-36	123.115	962.712	-5.10312e-36	-1.50468	-22.7434	-5.13539e-36	-5.85045e-05	0.251061	-0.0149582
-78.3733	-5.12274e-36	123.1	962.485	-5.15473e-36	-1.50468	-22.7409	-5.18733e-36	-5.85192e-05	0.251064	-0.00376693
-78.3633	-5.17454e-36	123.085	962.257	-5.20687e-36	-1.50468	-22.7384	-5.2398e-36	-5.85339e-05	0.251068	0.00720259
-78.3533	-5.22687e-36	123.07	962.03	-5.25953e-36	-1.50468	-22.7359	-5.2928e-36	-5.85485e-05	0.251072	0.00973947
-78.3433	-5.27973e-36	123.055	961.803	-5.31272e-36	-1.50468	-22.7333	-5.34633e-36	-5.85632e-05	0.251075	0.00358057
-78.3333	-5.33313e-36	123.04	961.575	-5.36646e-36	-1.50468	-22.7308	-5.40041e-36	-5.85779e-05	0.251079	-0.00561712
-78.3233	-5.38707e-36	123.025	961.348	-5.42073e-36	-1.50468	-22.7283	-5.45504e-36	-5.85926e-05	0.251083	-0.015773
-78.3133	-5.44155e-36	123.01	961.121	-5.47556e-36	-1.50468	-22.7258	-5.51021e-36	-5.86073e-05	0.251087	-0.0186819
-78.3033	-5.49658e-36	122.995	960.894	-5.53094e-36	-1.50468	-22.7233	-5.56595e-36	-5.8622e-05	0.251091	-0.0109288
-78.2933	-5.55217e-36	122.98	960.666	-5.58688e-36	-1.50468	-22.7208	-5.62225e-36	-5.86367e-05	0.251094	0.00125476
-78.2833	-5.60832e-36	122.965	960.439	-5.64339e-36	-1.50468	-22.7183	-5.67912e-36	-5.86514e-05	0.251098	0.00924287
-78.2733	-5.66504e-36	122.95	960.212	-5.70047e-36	-1.50468	-22.7158	-5.73656e-36	-5.86661e-05	0.251102	0.0081434
-78.2633	-5.72233e-36	122.935	959.985	-5.75812e-36	-1.50468	-22.7133	-5.79459e-36	-5.86809e-05	0.251106	-3.91728e-05
-78.2533	-5.7802e-36	122.92	959.758	-5.81636e-36	-1.50468	-22.7107	-5.8532e-36	-5.86956e-05	0.25111	-0.0102172
-78.2433	-5.83866e-36	122.905	959.531	-5.87519e-36	-1.50468	-22.7082	-5.9124e-36	-5.87103e-05	0.251114	-0.0175188
-78.2333	-5.89771e-36	122.89	959.304	-5.93461e-36	-1.50469	-22.7057	-5.97221e-36	-5.87251e-05	0.251117	-0.0173626
-78.2233	-5.95735e-36	122.875	959.076	-5.99463e-36	-1.50469	-22.7032	-6.03261e-36	-5.87398e-05	0.251121	-0.00521101
-78.2133	-6.0176e-36	122.86	958.849	-6.05526e-36	-1.50469	-22.7007	-6.09363e-36	-5.87546e-05	0.251124	0.00503214
-78.2033	-6.07846e-36	122.844	958.622	-6.11651e-36	-1.50469	-22.6982	-6.15527e-36	-5.87693e-05	0.251128	0.00883179
-78.1933	-6.13993e-36	122.829	958.395	-6.17837e-36	-1.50469	-22.6957	-6.21753e-36	-5.87841e-05	0.251132	0.00545386
-78.1833	-6.20203e-36	122.814	958.169	-6.24086e-36	-1.50469	-22.6932	-6.28042e-36	-5.87989e-05	0.251136	-0.00401413
-78.1733	-6.26475e-36	122.799	957.942	-6.30398e-36	-1.50469	-22.6907	-6.34395e-36	-5.88136e-05	0.25114	-0.0142736
-78.1633	-6.32811e-36	122.784	957.715	-6.36774e-36	-1.50469	-22.6881	-6.40812e-36	-5.88284e-05	0.251144	-0.0188968
-78.1533	-6.39211e-36	122.769	957.488	-6.43215e-36	-1.50469	-22.6856	-6.47294e-36	-5.88432e-05	0.251148	-0.0139431
