A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-78.4	-4.99845e-36	123.518	60.3424	-5.0298e-36	-1.5047	-0.903532	-5.06174e-36	-5.90141e-05	0.00217016	2.1872e-05
-78.39	-5.049e-36	123.503	60.3334	-5.08067e-36	-1.5047	-0.90351	-5.11294e-36	-5.90289e-05	0.00217038	2.18779e-05
-78.38	-5.10006e-36	123.488	60.3244	-5.13206e-36	-1.5047	-0.903488	-5.16466e-36	-5.90438e-05	0.0021706	2.18823e-05
-78.37	-5.15164e-36	123.473	60.3153	-5.18397e-36	-1.5047	-0.903467	-5.2169e-36	-5.90587e-05	0.00217082	2.18873e-05
-78.36	-5.20374e-36	123.458	60.3063	-5.2364e-36	-1.5047	-0.903445	-5.26967e-36	-5.90735e-05	0.00217104	2.18929e-05
-78.35	-5.25637e-36	123.443	60.2973	-5.28936e-36	-1.5047	-0.903423	-5.32297e-36	-5.90884e-05	0.00217126	2.1897e-05
-78.34	-5.30953e-36	123.428	60.2882	-5.34286e-36	-1.5047	-0.903401	-5.37682e-36	-5.91033e-05	0.00217147	2.19028e-05
-78.33	-5.36323e-36	123.413	60.2792	-5.3969e-36	-1.5047	-0.90338	-5.43121e-36	-5.91182e-05	0.00217169	2.19075e-05
-78.32	-5.41747e-36	123.398	60.2702	-5.45149e-36	-1.5047	-0.903358	-5.48614e-36	-5.91331e-05	0.00217191	2.19121e-05
-78.31	-5.47226e-36	123.383	60.2611	-5.50662e-36	-1.5047	-0.903336	-5.54164e-36	-5.9148e-05	0.00217213	2.19179e-05
-78.3	-5.52761e-36	123.368	60.2521	-5.56232e-36	-1.5047	-0.903315	-5.59769e-36	-5.91629e-05	0.00217235	2.19219e-05
-78.29	-5.58351e-36	123.353	60.2431	-5.61858e-36	-1.5047	-0.903293	-5.65431e-36	-5.91778e-05	0.00217257	2.19276e-05
-78.28	-5.63998e-36	123.338	60.234	-5.67541e-36	-1.5047	-0.903271	-5.71151e-36	-5.91927e-05	0.00217279	2.19328e-05
-78.27	-5.69702e-36	123.323	60.225	-5.73281e-36	-1.5047	-0.903249	-5.76928e-36	-5.92076e-05	0.00217301	2.19371e-05
-78.26	-5.75464e-36	123.308	60.216	-5.7908e-36	-1.50471	-0.903228	-5.82764e-36	-5.92226e-05	0.00217323	2.1943e-05
-78.25	-5.81284e-36	123.293	60.2069	-5.84937e-36	-1.50471	-0.903206	-5.88659e-36	-5.92375e-05	0.00217345	2.19472e-05
-78.24	-5.87163e-36	123.278	60.1979	-5.90853e-36	-1.50471	-0.903184	-5.94613e-36	-5.92525e-05	0.00217367	2.19524e-05
-78.23	-5.93101e-36	123.263	60.1889	-5.96829e-36	-1.50471	-0.903162	-6.00628e-36	-5.92674e-05	0.00217389	2.19579e-05
-78.22	-5.99099e-36	123.248	60.1798	-6.02866e-36	-1.50471	-0.903141	-6.06703e-36	-5.92823e-05	0.00217411	2.1962e-05
-78.21	-6.05159e-36	123.233	60.1708	-6.08963e-36	-1.50471	-0.903119	-6.1284e-36	-5.92973e-05	0.00217433	2.19679e-05
