A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-8.34	-3.86441e-05	16.9262	28.3007	-4.06743e-05	-1.5389	-3.74879	-4.30085e-05	-0.00373481	0.0258954	-0.00394452
-8.33	-3.9053e-05	16.9109	28.2632	-4.11067e-05	-1.53893	-3.74853	-4.34681e-05	-0.00374071	0.0258559	-0.00394995
-8.32	-3.94663e-05	16.8955	28.2257	-4.15437e-05	-1.53897	-3.74827	-4.39326e-05	-0.00374661	0.0258164	-0.00395519
-8.31	-3.98839e-05	16.8801	28.1882	-4.19853e-05	-1.53901	-3.74802	-4.44022e-05	-0.00375253	0.0257768	-0.00396011
-8.3	-4.0306e-05	16.8647	28.1507	-4.24317e-05	-1.53905	-3.74776	-4.48768e-05	-0.00375845	0.0257372	-0.00396507
-8.29	-4.07326e-05	16.8493	28.1133	-4.28829e-05	-1.53908	-3.7475	-4.53565e-05	-0.00376438	0.0256975	-0.00396993
-8.28	-4.11637e-05	16.8339	28.0758	-4.33389e-05	-1.53912	-3.74724	-4.58413e-05	-0.00377033	0.0256578	-0.00397446
-8.27	-4.15994e-05	16.8185	28.0383	-4.37997e-05	-1.53916	-3.74699	-4.63314e-05	-0.00377628	0.0256181	-0.00397891
-8.26	-4.20397e-05	16.8031	28.0009	-4.42655e-05	-1.5392	-3.74673	-4.68267e-05	-0.00378224	0.0255782	-0.00398336
-8.25	-4.24847e-05	16.7877	27.9634	-4.47363e-05	-1.53923	-3.74648	-4.73274e-05	-0.00378821	0.0255384	-0.00398751
-8.24	-4.29344e-05	16.7723	27.9259	-4.52121e-05	-1.53927	-3.74622	-4.78334e-05	-0.00379419	0.0254985	-0.00399146
-8.23	-4.3389e-05	16.7569	27.8885	-4.5693e-05	-1.53931	-3.74597	-4.83449e-05	-0.00380018	0.0254586	-0.00399542
-8.22	-4.38483e-05	16.7416	27.851	-4.6179e-05	-1.53935	-3.74571	-4.88619e-05	-0.00380618	0.0254186	-0.00399919
-8.21	-4.43126e-05	16.7262	27.8135	-4.66702e-05	-1.53939	-3.74546	-4.93845e-05	-0.00381219	0.0253786	-0.00400263
-8.2	-4.47817e-05	16.7108	27.7761	-4.71667e-05	-1.53943	-3.7452	-4.99127e-05	-0.0038182	0.0253385	-0.00400607
-8.19	-4.52559e-05	16.6954	27.7386	-4.76685e-05	-1.53946	-3.74495	-5.04465e-05	-0.00382423	0.0252985	-0.0040094
-8.18	-4.57351e-05	16.68	27.7012	-4.81757e-05	-1.5395	-3.7447	-5.09861e-05	-0.00383027	0.0252583	-0.00401239
-8.17	-4.62194e-05	16.6646	27.6637	-4.86882e-05	-1.53954	-3.74445	-5.15315e-05	-0.00383631	0.0252182	-0.00401527
-8.16	-4.67089e-05	16.6492	27.6263	-4.92063e-05	-1.53958	-3.74419	-5.20828e-05	-0.00384237	0.025178	-0.00401811
-8.15	-4.72036e-05	16.6338	27.5889	-4.97299e-05	-1.53962	-3.74394	-5.26401e-05	-0.00384843	0.0251378	-0.00402066
