A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-8.58	-2.99842e-05	17.288	27.4642	-3.15202e-05	-1.53794	-3.48836	-3.32821e-05	-0.00358998	0.0176066	-0.00482904
-8.57	-3.03011e-05	17.2726	27.4293	-3.18548e-05	-1.53798	-3.48819	-3.36371e-05	-0.00359568	0.0175583	-0.00484049
-8.56	-3.06213e-05	17.2573	27.3944	-3.2193e-05	-1.53801	-3.48801	-3.39961e-05	-0.00360138	0.0175098	-0.00485185
-8.55	-3.0945e-05	17.2419	27.3595	-3.25347e-05	-1.53805	-3.48784	-3.43588e-05	-0.0036071	0.0174612	-0.00486315
-8.54	-3.1272e-05	17.2265	27.3247	-3.28802e-05	-1.53808	-3.48766	-3.47255e-05	-0.00361282	0.0174126	-0.00487437
-8.53	-3.16026e-05	17.2111	27.2898	-3.32293e-05	-1.53812	-3.48749	-3.5096e-05	-0.00361856	0.0173638	-0.00488554
-8.52	-3.19366e-05	17.1957	27.2549	-3.35821e-05	-1.53816	-3.48731	-3.54706e-05	-0.00362431	0.0173148	-0.00489663
-8.51	-3.22742e-05	17.1803	27.22	-3.39387e-05	-1.53819	-3.48714	-3.58492e-05	-0.00363006	0.0172658	-0.00490764
-8.5	-3.26154e-05	17.165	27.1852	-3.42991e-05	-1.53823	-3.48697	-3.62318e-05	-0.00363582	0.0172167	-0.00491855
-8.49	-3.29602e-05	17.1496	27.1503	-3.46633e-05	-1.53827	-3.4868	-3.66186e-05	-0.0036416	0.0171675	-0.00492937
-8.48	-3.33087e-05	17.1342	27.1154	-3.50315e-05	-1.5383	-3.48663	-3.70095e-05	-0.00364738	0.0171181	-0.00494008
-8.47	-3.36609e-05	17.1188	27.0806	-3.54035e-05	-1.53834	-3.48645	-3.74046e-05	-0.00365318	0.0170687	-0.00495067
-8.46	-3.40168e-05	17.1034	27.0457	-3.57796e-05	-1.53838	-3.48628	-3.78039e-05	-0.00365898	0.0170191	-0.00496115
-8.45	-3.43765e-05	17.088	27.0108	-3.61596e-05	-1.53841	-3.48611	-3.82076e-05	-0.00366479	0.0169694	-0.00497153
-8.44	-3.474e-05	17.0727	26.976	-3.65438e-05	-1.53845	-3.48594	-3.86156e-05	-0.00367061	0.0169197	-0.00498183
-8.43	-3.51074e-05	17.0573	26.9411	-3.6932e-05	-1.53849	-3.48578	-3.90279e-05	-0.00367644	0.0168698	-0.00499204
-8.42	-3.54786e-05	17.0419	26.9063	-3.73243e-05	-1.53852	-3.48561	-3.94447e-05	-0.00368229	0.0168198	-0.00500217
