z	u	VVM	VAVM	VPSM	VSM	VSAVM
2.22145	10.5112	3213.58	3347.55	3350.82	3212.6	3347.55
2.21961	10.4909	3203.03	3336.72	3339.99	3202.05	3336.72
2.21777	10.4706	3192.51	3325.91	3329.17	3191.52	3325.91
2.21594	10.4503	3182	3315.11	3318.38	3181.01	3315.11
2.2141	10.43	3171.5	3304.34	3307.6	3170.52	3304.34
2.21226	10.4098	3161.03	3293.58	3296.84	3160.04	3293.58
2.21041	10.3895	3150.58	3282.84	3286.1	3149.59	3282.84
2.20857	10.3693	3140.14	3272.12	3275.38	3139.15	3272.12
2.20673	10.349	3129.72	3261.42	3264.68	3128.73	3261.42
2.20488	10.3288	3119.32	3250.74	3254	3118.33	3250.74
2.20304	10.3085	3108.94	3240.08	3243.33	3107.95	3240.08
2.20119	10.2883	3098.58	3229.43	3232.68	3097.58	3229.43
2.19934	10.268	3088.23	3218.81	3222.05	3087.24	3218.81
2.19749	10.2478	3077.91	3208.2	3211.44	3076.91	3208.2
2.19564	10.2276	3067.6	3197.61	3200.85	3066.6	3197.61
2.19378	10.2074	3057.31	3187.04	3190.28	3056.31	3187.04
2.19193	10.1872	3047.04	3176.49	3179.73	3046.04	3176.49
2.19008	10.1669	3036.79	3165.95	3169.19	3035.78	3165.95
2.18822	10.1467	3026.56	3155.44	3158.67	3025.55	3155.44
