z	u	VVM	VAVM	VPSM	VSM	VSAVM
8.19486	43.1647	80893.4	96477.2	96481.2	80893.4	96477.2
8.1943	43.1557	80857.9	96436.8	96440.8	80857.9	96436.8
8.19374	43.1467	80822.4	96396.4	96400.4	80822.4	96396.4
8.19317	43.1377	80786.8	96356	96360.1	80786.8	96356
8.19261	43.1286	80751.3	96315.7	96319.7	80751.3	96315.7
8.19205	43.1196	80715.8	96275.3	96279.3	80715.8	96275.3
8.19149	43.1106	80680.3	96235	96239	80680.3	96235
8.19093	43.1016	80644.9	96194.6	96198.7	80644.9	96194.6
8.19036	43.0926	80609.4	96154.3	96158.4	80609.4	96154.3
8.1898	43.0835	80573.9	96114	96118.1	80573.9	96114
8.18924	43.0745	80538.5	96073.7	96077.8	80538.5	96073.7
8.18868	43.0655	80503.1	96033.5	96037.5	80503.1	96033.5
8.18812	43.0565	80467.6	95993.2	95997.3	80467.6	95993.2
8.18755	43.0475	80432.2	95953	95957	80432.2	95953
8.18699	43.0385	80396.8	95912.7	95916.8	80396.8	95912.7
8.18643	43.0295	80361.4	95872.5	95876.5	80361.4	95872.5
8.18587	43.0205	80326	95832.3	95836.3	80326.1	95832.3
8.1853	43.0114	80290.7	95792.1	95796.1	80290.7	95792.1
8.18474	43.0024	80255.3	95751.9	95755.9	80255.3	95751.9
8.18418	42.9934	80220	95711.7	95715.7	80220	95711.7
8.18362	42.9844	80184.6	95671.5	95675.6	80184.7	95671.5
8.18305	42.9754	80149.3	95631.4	95635.4	80149.3	95631.4
8.18249	42.9664	80114	95591.2	95595.3	80114	95591.2
8.18193	42.9574	80078.7	95551.1	95555.1	80078.7	95551.1
8.18137	42.9484	80043.4	95511	95515	80043.4	95511
8.1808	42.9394	80008.1	95470.9	95474.9	80008.1	95470.9
8.18024	42.9304	79972.9	95430.8	95434.8	79972.9	95430.8
8.17968	42.9214	79937.6	95390.7	95394.7	79937.6	95390.7
8.17911	42.9124	79902.4	95350.6	95354.7	79902.4	95350.6
8.17855	42.9034	79867.1	95310.6	95314.6	79867.1	95310.6
8.17799	42.8944	79831.9	95270.5	95274.6	79831.9	95270.5
8.17743	42.8854	79796.7	95230.5	95234.5	79796.7	95230.5
8.17686	42.8764	79761.5	95190.5	95194.5	79761.5	95190.5
8.1763	42.8674	79726.3	95150.5	95154.5	79726.3	95150.5
8.17574	42.8584	79691.1	95110.5	95114.5	79691.1	95110.5
8.17517	42.8494	79656	95070.5	95074.5	79656	95070.5
8.17461	42.8404	79620.8	95030.5	95034.5	79620.8	95030.5
8.17405	42.8314	79585.7	94990.5	94994.6	79585.7	94990.5
8.17348	42.8224	79550.5	94950.6	94954.6	79550.5	94950.6
8.17292	42.8135	79515.4	94910.6	94914.7	79515.4	94910.6
8.17236	42.8045	79480.3	94870.7	94874.7	79480.3	94870.7
8.17179	42.7955	79445.2	94830.8	94834.8	79445.2	94830.8
8.17123	42.7865	79410.1	94790.9	94794.9	79410.1	94790.9
8.17067	42.7775	79375	94751	94755	79375	94751
8.1701	42.7685	79339.9	94711.1	94715.2	79340	94711.1
8.16954	42.7595	79304.9	94671.2	94675.3	79304.9	94671.2
8.16898	42.7505	79269.8	94631.4	94635.4	79269.8	94631.4
8.16841	42.7416	79234.8	94591.5	94595.6	79234.8	94591.5
8.16785	42.7326	79199.8	94551.7	94555.7	79199.8	94551.7
8.16729	42.7236	79164.8	94511.9	94515.9	79164.8	94511.9
8.16672	42.7146	79129.8	94472.1	94476.1	79129.8	94472.1
8.16616	42.7056	79094.8	94432.3	94436.3	79094.8	94432.3
8.16559	42.6966	79059.8	94392.5	94396.5	79059.8	94392.5
8.16503	42.6877	79024.8	94352.7	94356.8	79024.8	94352.7
8.16447	42.6787	78989.9	94313	94317	78989.9	94313
8.1639	42.6697	78954.9	94273.2	94277.3	78954.9	94273.2
8.16334	42.6607	78920	94233.5	94237.5	78920	94233.5
8.16278	42.6518	78885.1	94193.7	94197.8	78885.1	94193.7
8.16221	42.6428	78850.1	94154	94158.1	78850.1	94154
8.16165	42.6338	78815.2	94114.3	94118.4	78815.2	94114.3
8.16108	42.6248	78780.3	94074.6	94078.7	78780.3	94074.6
8.16052	42.6159	78745.5	94035	94039	78745.5	94035
8.15996	42.6069	78710.6	93995.3	93999.3	78710.6	93995.3
8.15939	42.5979	78675.7	93955.6	93959.7	78675.7	93955.6
8.15883	42.589	78640.9	93916	93920	78640.9	93916
8.15826	42.58	78606	93876.4	93880.4	78606	93876.4
8.1577	42.571	78571.2	93836.8	93840.8	78571.2	93836.8
8.15713	42.562	78536.4	93797.1	93801.2	78536.4	93797.1
8.15657	42.5531	78501.6	93757.5	93761.6	78501.6	93757.5
8.15601	42.5441	78466.8	93718	93722	78466.8	93718
8.15544	42.5352	78432	93678.4	93682.4	78432	93678.4
8.15488	42.5262	78397.2	93638.8	93642.9	78397.3	93638.8
8.15431	42.5172	78362.5	93599.3	93603.3	78362.5	93599.3
8.15375	42.5083	78327.7	93559.8	93563.8	78327.7	93559.8
8.15318	42.4993	78293	93520.2	93524.3	78293	93520.2
8.15262	42.4903	78258.3	93480.7	93484.8	78258.3	93480.7
8.15205	42.4814	78223.6	93441.2	93445.3	78223.6	93441.2
8.15149	42.4724	78188.8	93401.7	93405.8	78188.9	93401.7
8.15093	42.4635	78154.2	93362.3	93366.3	78154.2	93362.3
8.15036	42.4545	78119.5	93322.8	93326.8	78119.5	93322.8
8.1498	42.4455	78084.8	93283.3	93287.4	78084.8	93283.3
8.14923	42.4366	78050.1	93243.9	93247.9	78050.1	93243.9
8.14867	42.4276	78015.5	93204.5	93208.5	78015.5	93204.5
8.1481	42.4187	77980.8	93165	93169.1	77980.8	93165
8.14754	42.4097	77946.2	93125.6	93129.7	77946.2	93125.6
8.14697	42.4008	77911.6	93086.2	93090.3	77911.6	93086.2
8.14641	42.3918	77877	93046.9	93050.9	77877	93046.9
8.14584	42.3829	77842.4	93007.5	93011.5	77842.4	93007.5
8.14528	42.3739	77807.8	92968.1	92972.2	77807.8	92968.1
8.14471	42.365	77773.2	92928.8	92932.8	77773.2	92928.8
8.14415	42.356	77738.7	92889.5	92893.5	77738.7	92889.5
8.14358	42.3471	77704.1	92850.1	92854.2	77704.1	92850.1
8.14302	42.3381	77669.6	92810.8	92814.9	77669.6	92810.8
8.14245	42.3292	77635	92771.5	92775.6	77635	92771.5
8.14189	42.3202	77600.5	92732.2	92736.3	77600.5	92732.2
8.14132	42.3113	77566	92693	92697	77566	92693
8.14076	42.3024	77531.5	92653.7	92657.7	77531.5	92653.7
8.14019	42.2934	77497	92614.4	92618.5	77497	92614.4
8.13962	42.2845	77462.5	92575.2	92579.2	77462.6	92575.2
8.13906	42.2755	77428.1	92536	92540	77428.1	92536
8.13849	42.2666	77393.6	92496.8	92500.8	77393.6	92496.8
8.13793	42.2576	77359.2	92457.6	92461.6	77359.2	92457.6
8.13736	42.2487	77324.8	92418.4	92422.4	77324.8	92418.4
8.1368	42.2398	77290.3	92379.2	92383.2	77290.3	92379.2
8.13623	42.2308	77255.9	92340	92344.1	77255.9	92340
8.13567	42.2219	77221.5	92300.9	92304.9	77221.5	92300.9
8.1351	42.213	77187.1	92261.7	92265.8	77187.1	92261.7
8.13453	42.204	77152.8	92222.6	92226.6	77152.8	92222.6
8.13397	42.1951	77118.4	92183.5	92187.5	77118.4	92183.5
8.1334	42.1862	77084	92144.3	92148.4	77084	92144.3
8.13284	42.1772	77049.7	92105.3	92109.3	77049.7	92105.3
8.13227	42.1683	77015.3	92066.2	92070.2	77015.4	92066.2
8.13171	42.1594	76981	92027.1	92031.1	76981	92027.1
8.13114	42.1504	76946.7	91988	91992.1	76946.7	91988
8.13057	42.1415	76912.4	91949	91953	76912.4	91949
8.13001	42.1326	76878.1	91909.9	91914	76878.1	91909.9
8.12944	42.1237	76843.8	91870.9	91874.9	76843.8	91870.9
8.12888	42.1147	76809.6	91831.9	91835.9	76809.6	91831.9
8.12831	42.1058	76775.3	91792.9	91796.9	76775.3	91792.9
8.12774	42.0969	76741.1	91753.9	91757.9	76741.1	91753.9
8.12718	42.088	76706.8	91714.9	91719	76706.8	91714.9
8.12661	42.079	76672.6	91675.9	91680	76672.6	91675.9
8.12604	42.0701	76638.4	91637	91641	76638.4	91637
8.12548	42.0612	76604.2	91598	91602.1	76604.2	91598
8.12491	42.0523	76570	91559.1	91563.2	76570	91559.1
8.12435	42.0434	76535.8	91520.2	91524.2	76535.8	91520.2
8.12378	42.0344	76501.6	91481.3	91485.3	76501.6	91481.3
8.12321	42.0255	76467.5	91442.4	91446.4	76467.5	91442.4
8.12265	42.0166	76433.3	91403.5	91407.5	76433.3	91403.5
8.12208	42.0077	76399.2	91364.6	91368.7	76399.2	91364.6
8.12151	41.9988	76365.1	91325.8	91329.8	76365.1	91325.8
8.12095	41.9899	76330.9	91286.9	91290.9	76330.9	91286.9
8.12038	41.981	76296.8	91248.1	91252.1	76296.8	91248.1
8.11981	41.972	76262.7	91209.2	91213.3	76262.7	91209.2
8.11925	41.9631	76228.7	91170.4	91174.5	76228.7	91170.4
8.11868	41.9542	76194.6	91131.6	91135.7	76194.6	91131.6
8.11811	41.9453	76160.5	91092.8	91096.9	76160.5	91092.8
8.11755	41.9364	76126.5	91054	91058.1	76126.5	91054
8.11698	41.9275	76092.4	91015.3	91019.3	76092.4	91015.3
8.11641	41.9186	76058.4	90976.5	90980.6	76058.4	90976.5
8.11585	41.9097	76024.4	90937.8	90941.8	76024.4	90937.8
8.11528	41.9008	75990.4	90899	90903.1	75990.4	90899
8.11471	41.8919	75956.4	90860.3	90864.4	75956.4	90860.3
8.11414	41.883	75922.4	90821.6	90825.6	75922.4	90821.6
8.11358	41.8741	75888.4	90782.9	90786.9	75888.4	90782.9
8.11301	41.8652	75854.4	90744.2	90748.3	75854.4	90744.2
8.11244	41.8563	75820.5	90705.5	90709.6	75820.5	90705.5
8.11188	41.8474	75786.5	90666.9	90670.9	75786.5	90666.9
8.11131	41.8385	75752.6	90628.2	90632.3	75752.6	90628.2
8.11074	41.8296	75718.7	90589.6	90593.6	75718.7	90589.6
8.11017	41.8207	75684.8	90551	90555	75684.8	90551
8.10961	41.8118	75650.9	90512.3	90516.4	75650.9	90512.3
8.10904	41.8029	75617	90473.7	90477.8	75617	90473.7
8.10847	41.794	75583.1	90435.1	90439.2	75583.1	90435.1
8.1079	41.7851	75549.2	90396.6	90400.6	75549.2	90396.6
8.10734	41.7762	75515.4	90358	90362	75515.4	90358
8.10677	41.7673	75481.5	90319.4	90323.5	75481.5	90319.4
8.1062	41.7584	75447.7	90280.9	90284.9	75447.7	90280.9
8.10563	41.7495	75413.9	90242.3	90246.4	75413.9	90242.3
8.10507	41.7406	75380.1	90203.8	90207.9	75380.1	90203.8
8.1045	41.7317	75346.2	90165.3	90169.4	75346.3	90165.3
8.10393	41.7228	75312.5	90126.8	90130.8	75312.5	90126.8
8.10336	41.7139	75278.7	90088.3	90092.4	75278.7	90088.3
8.1028	41.7051	75244.9	90049.8	90053.9	75244.9	90049.8
8.10223	41.6962	75211.1	90011.4	90015.4	75211.1	90011.4
8.10166	41.6873	75177.4	89972.9	89977	75177.4	89972.9
8.10109	41.6784	75143.7	89934.5	89938.5	75143.7	89934.5
8.10053	41.6695	75109.9	89896.1	89900.1	75109.9	89896.1
8.09996	41.6606	75076.2	89857.6	89861.7	75076.2	89857.6
8.09939	41.6518	75042.5	89819.2	89823.3	75042.5	89819.2
8.09882	41.6429	75008.8	89780.8	89784.9	75008.8	89780.8
8.09825	41.634	74975.1	89742.4	89746.5	74975.1	89742.4
8.09768	41.6251	74941.4	89704.1	89708.1	74941.5	89704.1
8.09712	41.6162	74907.8	89665.7	89669.8	74907.8	89665.7
8.09655	41.6074	74874.1	89627.4	89631.4	74874.1	89627.4
8.09598	41.5985	74840.5	89589	89593.1	74840.5	89589
8.09541	41.5896	74806.9	89550.7	89554.7	74806.9	89550.7
8.09484	41.5807	74773.2	89512.4	89516.4	74773.2	89512.4
