j	t1(j)	t2(j)	t3(j)	t4(j)
2.42	1.17458	2.00787	2.73399	3.44287
2.43	1.17164	2.00541	2.73168	3.44067
2.44	1.16864	2.0029	2.72934	3.43843
2.45	1.16557	2.00034	2.72697	3.43617
2.46	1.16244	1.99774	2.72456	3.43389
2.47	1.15925	1.99508	2.72211	3.43158
2.48	1.15601	1.99238	2.71964	3.42924
2.49	1.1527	1.98964	2.71712	3.42687
2.5	1.14934	1.98684	2.71458	3.42448
2.51	1.14592	1.984	2.712	3.42207
2.52	1.14245	1.98111	2.70938	3.41963
2.53	1.13893	1.97818	2.70674	3.41716
2.54	1.13535	1.9752	2.70405	3.41467
2.55	1.13172	1.97218	2.70134	3.41215
2.56	1.12805	1.96911	2.69859	3.40961
2.57	1.12432	1.966	2.6958	3.40705
2.58	1.12055	1.96285	2.69299	3.40446
2.59	1.11673	1.95965	2.69013	3.40184
2.6	1.11287	1.95641	2.68725	3.3992
2.61	1.10896	1.95312	2.68433	3.39654
