u	GluePotFac	MesonPotFac
0.850407	1.11803	0.137938
0.850517	1.11772	0.137901
0.850628	1.11741	0.137864
0.850738	1.1171	0.137828
0.850848	1.11679	0.137791
0.850959	1.11648	0.137755
0.851069	1.11617	0.137718
0.85118	1.11586	0.137682
0.85129	1.11555	0.137645
0.851401	1.11524	0.137609
0.851511	1.11493	0.137572
0.851622	1.11462	0.137535
0.851732	1.11431	0.137499
0.851843	1.114	0.137462
0.851953	1.11369	0.137426
0.852064	1.11338	0.137389
0.852174	1.11307	0.137352
0.852285	1.11276	0.137316
0.852396	1.11245	0.137279
0.852506	1.11214	0.137243
0.852617	1.11183	0.137206
0.852728	1.11152	0.137169
0.852838	1.11121	0.137133
0.852949	1.11089	0.137096
0.85306	1.11058	0.137059
0.85317	1.11027	0.137023
0.853281	1.10996	0.136986
0.853392	1.10965	0.136949
0.853503	1.10934	0.136913
0.853614	1.10902	0.136876
0.853724	1.10871	0.13684
0.853835	1.1084	0.136803
0.853946	1.10809	0.136766
0.854057	1.10778	0.13673
0.854168	1.10746	0.136693
0.854279	1.10715	0.136656
0.85439	1.10684	0.13662
0.8545	1.10653	0.136583
0.854611	1.10621	0.136546
0.854722	1.1059	0.136509
0.854833	1.10559	0.136473
0.854944	1.10527	0.136436
0.855055	1.10496	0.136399
0.855166	1.10465	0.136363
0.855277	1.10433	0.136326
0.855388	1.10402	0.136289
0.855499	1.10371	0.136253
0.855611	1.10339	0.136216
0.855722	1.10308	0.136179
0.855833	1.10277	0.136142
0.855944	1.10245	0.136106
0.856055	1.10214	0.136069
0.856166	1.10182	0.136032
0.856277	1.10151	0.135995
0.856389	1.1012	0.135959
0.8565	1.10088	0.135922
0.856611	1.10057	0.135885
0.856722	1.10025	0.135848
0.856834	1.09994	0.135812
0.856945	1.09962	0.135775
0.857056	1.09931	0.135738
0.857167	1.09899	0.135701
0.857279	1.09868	0.135665
0.85739	1.09836	0.135628
0.857501	1.09805	0.135591
0.857613	1.09773	0.135554
0.857724	1.09741	0.135517
0.857836	1.0971	0.135481
0.857947	1.09678	0.135444
0.858059	1.09647	0.135407
0.85817	1.09615	0.13537
0.858282	1.09584	0.135333
0.858393	1.09552	0.135297
0.858505	1.0952	0.13526
0.858616	1.09489	0.135223
0.858728	1.09457	0.135186
0.858839	1.09425	0.135149
0.858951	1.09394	0.135112
0.859062	1.09362	0.135076
0.859174	1.0933	0.135039
0.859286	1.09299	0.135002
0.859397	1.09267	0.134965
0.859509	1.09235	0.134928
0.859621	1.09203	0.134891
0.859732	1.09172	0.134854
0.859844	1.0914	0.134818
0.859956	1.09108	0.134781
0.860068	1.09076	0.134744
0.860179	1.09045	0.134707
0.860291	1.09013	0.13467
0.860403	1.08981	0.134633
0.860515	1.08949	0.134596
0.860627	1.08917	0.134559
0.860738	1.08885	0.134522
0.86085	1.08854	0.134486
0.860962	1.08822	0.134449
0.861074	1.0879	0.134412
0.861186	1.08758	0.134375
0.861298	1.08726	0.134338
0.86141	1.08694	0.134301
0.861522	1.08662	0.134264
0.861634	1.0863	0.134227
0.861746	1.08598	0.13419
0.861858	1.08566	0.134153
0.86197	1.08534	0.134116
0.862082	1.08502	0.134079
0.862194	1.08471	0.134042
0.862306	1.08439	0.134005
0.862418	1.08407	0.133968
0.862531	1.08375	0.133931
0.862643	1.08343	0.133894
0.862755	1.0831	0.133857
0.862867	1.08278	0.13382
0.862979	1.08246	0.133783
0.863092	1.08214	0.133746
0.863204	1.08182	0.133709
0.863316	1.0815	0.133672
0.863428	1.08118	0.133635
0.863541	1.08086	0.133598
0.863653	1.08054	0.133561
0.863765	1.08022	0.133524
0.863878	1.0799	0.133487
0.86399	1.07957	0.13345
0.864102	1.07925	0.133413
0.864215	1.07893	0.133376
0.864327	1.07861	0.133339
0.86444	1.07829	0.133302
0.864552	1.07797	0.133265
0.864665	1.07764	0.133228
0.864777	1.07732	0.133191
0.86489	1.077	0.133154
0.865002	1.07668	0.133117
0.865115	1.07635	0.13308
0.865227	1.07603	0.133043
0.86534	1.07571	0.133006
0.865453	1.07539	0.132969
0.865565	1.07506	0.132932
0.865678	1.07474	0.132894
0.865791	1.07442	0.132857
0.865903	1.07409	0.13282
0.866016	1.07377	0.132783
0.866129	1.07345	0.132746
0.866241	1.07312	0.132709
0.866354	1.0728	0.132672
0.866467	1.07248	0.132635
0.86658	1.07215	0.132598
0.866693	1.07183	0.13256
0.866805	1.0715	0.132523
0.866918	1.07118	0.132486
0.867031	1.07086	0.132449
0.867144	1.07053	0.132412
0.867257	1.07021	0.132375
0.86737	1.06988	0.132338
0.867483	1.06956	0.1323
0.867596	1.06923	0.132263
0.867709	1.06891	0.132226
0.867822	1.06858	0.132189
0.867935	1.06826	0.132152
0.868048	1.06793	0.132114
0.868161	1.06761	0.132077
0.868274	1.06728	0.13204
0.868387	1.06696	0.132003
0.8685	1.06663	0.131966
0.868613	1.0663	0.131928
0.868726	1.06598	0.131891
0.86884	1.06565	0.131854
0.868953	1.06533	0.131817
0.869066	1.065	0.13178
0.869179	1.06467	0.131742
0.869292	1.06435	0.131705
0.869406	1.06402	0.131668
0.869519	1.06369	0.131631
0.869632	1.06337	0.131593
0.869746	1.06304	0.131556
0.869859	1.06271	0.131519
0.869972	1.06239	0.131482
0.870086	1.06206	0.131444
0.870199	1.06173	0.131407
0.870313	1.0614	0.13137
0.870426	1.06108	0.131333
0.870539	1.06075	0.131295
0.870653	1.06042	0.131258
0.870766	1.06009	0.131221
0.87088	1.05977	0.131183
0.870994	1.05944	0.131146
0.871107	1.05911	0.131109
0.871221	1.05878	0.131071
0.871334	1.05845	0.131034
0.871448	1.05812	0.130997
0.871562	1.0578	0.130959
0.871675	1.05747	0.130922
0.871789	1.05714	0.130885
0.871903	1.05681	0.130847
0.872016	1.05648	0.13081
0.87213	1.05615	0.130773
0.872244	1.05582	0.130735
0.872358	1.05549	0.130698
0.872471	1.05516	0.130661
0.872585	1.05483	0.130623
0.872699	1.0545	0.130586
0.872813	1.05417	0.130548
0.872927	1.05384	0.130511
0.873041	1.05351	0.130474
0.873155	1.05318	0.130436
0.873268	1.05285	0.130399
0.873382	1.05252	0.130362
0.873496	1.05219	0.130324
0.87361	1.05186	0.130287
0.873724	1.05153	0.130249
0.873838	1.0512	0.130212
0.873953	1.05087	0.130174
0.874067	1.05054	0.130137
0.874181	1.05021	0.1301
0.874295	1.04988	0.130062
0.874409	1.04954	0.130025
0.874523	1.04921	0.129987
0.874637	1.04888	0.12995
0.874751	1.04855	0.129912
0.874866	1.04822	0.129875
0.87498	1.04789	0.129837
0.875094	1.04755	0.1298
0.875208	1.04722	0.129762
0.875323	1.04689	0.129725
0.875437	1.04656	0.129687
0.875551	1.04623	0.12965
0.875666	1.04589	0.129612
0.87578	1.04556	0.129575
0.875895	1.04523	0.129537
0.876009	1.04489	0.1295
0.876123	1.04456	0.129462
0.876238	1.04423	0.129425
0.876352	1.0439	0.129387
0.876467	1.04356	0.12935
0.876581	1.04323	0.129312
0.876696	1.04289	0.129275
0.876811	1.04256	0.129237
0.876925	1.04223	0.129199
0.87704	1.04189	0.129162
0.877154	1.04156	0.129124
0.877269	1.04123	0.129087
0.877384	1.04089	0.129049
0.877498	1.04056	0.129012
0.877613	1.04022	0.128974
0.877728	1.03989	0.128936
0.877843	1.03955	0.128899
0.877957	1.03922	0.128861
0.878072	1.03888	0.128824
0.878187	1.03855	0.128786
0.878302	1.03821	0.128748
0.878417	1.03788	0.128711
0.878532	1.03754	0.128673
0.878647	1.03721	0.128635
0.878761	1.03687	0.128598
0.878876	1.03654	0.12856
0.878991	1.0362	0.128523
0.879106	1.03586	0.128485
0.879221	1.03553	0.128447
0.879336	1.03519	0.12841
0.879451	1.03486	0.128372
0.879567	1.03452	0.128334
0.879682	1.03418	0.128297
0.879797	1.03385	0.128259
0.879912	1.03351	0.128221
0.880027	1.03317	0.128183
0.880142	1.03284	0.128146
0.880257	1.0325	0.128108
0.880373	1.03216	0.12807
0.880488	1.03183	0.128033
0.880603	1.03149	0.127995
0.880718	1.03115	0.127957
0.880834	1.03081	0.127919
0.880949	1.03048	0.127882
0.881064	1.03014	0.127844
0.88118	1.0298	0.127806
0.881295	1.02946	0.127768
0.881411	1.02912	0.127731
0.881526	1.02879	0.127693
0.881642	1.02845	0.127655
0.881757	1.02811	0.127617
0.881873	1.02777	0.12758
0.881988	1.02743	0.127542
0.882104	1.02709	0.127504
0.882219	1.02675	0.127466
0.882335	1.02641	0.127428
0.88245	1.02608	0.127391
0.882566	1.02574	0.127353
0.882682	1.0254	0.127315
0.882797	1.02506	0.127277
0.882913	1.02472	0.127239
0.883029	1.02438	0.127201
0.883145	1.02404	0.127164
0.88326	1.0237	0.127126
0.883376	1.02336	0.127088
0.883492	1.02302	0.12705
0.883608	1.02268	0.127012
0.883724	1.02234	0.126974
0.88384	1.022	0.126936
0.883956	1.02166	0.126899
0.884072	1.02132	0.126861
0.884187	1.02097	0.126823
0.884303	1.02063	0.126785
0.884419	1.02029	0.126747
0.884535	1.01995	0.126709
0.884652	1.01961	0.126671
0.884768	1.01927	0.126633
0.884884	1.01893	0.126595
0.885	1.01859	0.126557
0.885116	1.01824	0.126519
0.885232	1.0179	0.126482
0.885348	1.01756	0.126444
0.885464	1.01722	0.126406
0.885581	1.01688	0.126368
0.885697	1.01653	0.12633
0.885813	1.01619	0.126292
0.88593	1.01585	0.126254
0.886046	1.01551	0.126216
0.886162	1.01516	0.126178
0.886279	1.01482	0.12614
0.886395	1.01448	0.126102
0.886511	1.01413	0.126064
0.886628	1.01379	0.126026
0.886744	1.01345	0.125988
0.886861	1.0131	0.12595
0.886977	1.01276	0.125912
0.887094	1.01242	0.125874
0.88721	1.01207	0.125836
0.887327	1.01173	0.125798
0.887443	1.01138	0.12576
0.88756	1.01104	0.125722
0.887677	1.0107	0.125684
0.887793	1.01035	0.125646
0.88791	1.01001	0.125607
0.888027	1.00966	0.125569
0.888144	1.00932	0.125531
0.88826	1.00897	0.125493
0.888377	1.00863	0.125455
0.888494	1.00828	0.125417
0.888611	1.00794	0.125379
0.888728	1.00759	0.125341
0.888844	1.00725	0.125303
0.888961	1.0069	0.125265
0.889078	1.00656	0.125226
0.889195	1.00621	0.125188
0.889312	1.00586	0.12515
0.889429	1.00552	0.125112
0.889546	1.00517	0.125074
0.889663	1.00483	0.125036
0.88978	1.00448	0.124998
0.889897	1.00413	0.124959
0.890015	1.00379	0.124921
0.890132	1.00344	0.124883
0.890249	1.00309	0.124845
0.890366	1.00275	0.124807
0.890483	1.0024	0.124769
0.8906	1.00205	0.12473
0.890718	1.0017	0.124692
0.890835	1.00136	0.124654
0.890952	1.00101	0.124616
0.89107	1.00066	0.124578
0.891187	1.00031	0.124539
0.891304	0.999967	0.124501
0.891422	0.999619	0.124463
0.891539	0.99927	0.124425
0.891657	0.998922	0.124386
0.891774	0.998574	0.124348
0.891892	0.998226	0.12431
0.892009	0.997877	0.124272
0.892127	0.997528	0.124233
0.892244	0.997179	0.124195
0.892362	0.996831	0.124157
0.89248	0.996482	0.124118
0.892597	0.996132	0.12408
0.892715	0.995783	0.124042
0.892833	0.995434	0.124004
0.89295	0.995084	0.123965
0.893068	0.994735	0.123927
0.893186	0.994385	0.123889
0.893304	0.994035	0.12385
0.893421	0.993685	0.123812
0.893539	0.993335	0.123774
0.893657	0.992985	0.123735
0.893775	0.992634	0.123697
0.893893	0.992284	0.123659
0.894011	0.991934	0.12362
0.894129	0.991583	0.123582
0.894247	0.991232	0.123543
0.894365	0.990881	0.123505
0.894483	0.99053	0.123467
0.894601	0.990179	0.123428
0.894719	0.989828	0.12339
0.894837	0.989476	0.123351
0.894955	0.989125	0.123313
0.895074	0.988773	0.123275
0.895192	0.988422	0.123236
0.89531	0.98807	0.123198
0.895428	0.987718	0.123159
0.895547	0.987366	0.123121
0.895665	0.987013	0.123082
0.895783	0.986661	0.123044
0.895902	0.986309	0.123005
0.89602	0.985956	0.122967
0.896138	0.985603	0.122929
0.896257	0.985251	0.12289
0.896375	0.984898	0.122852
0.896494	0.984545	0.122813
0.896612	0.984192	0.122775
0.896731	0.983838	0.122736
0.896849	0.983485	0.122698
0.896968	0.983131	0.122659
0.897086	0.982778	0.12262
0.897205	0.982424	0.122582
0.897324	0.98207	0.122543
0.897442	0.981716	0.122505
0.897561	0.981362	0.122466
0.89768	0.981008	0.122428
0.897799	0.980654	0.122389
0.897917	0.980299	0.122351
0.898036	0.979945	0.122312
0.898155	0.97959	0.122273
0.898274	0.979235	0.122235
0.898393	0.97888	0.122196
0.898512	0.978525	0.122158
0.898631	0.97817	0.122119
0.89875	0.977815	0.122081
0.898869	0.977459	0.122042
0.898988	0.977104	0.122003
0.899107	0.976748	0.121965
0.899226	0.976392	0.121926
0.899345	0.976037	0.121887
0.899464	0.975681	0.121849
0.899583	0.975324	0.12181
0.899702	0.974968	0.121771
0.899821	0.974612	0.121733
0.899941	0.974255	0.121694
0.90006	0.973899	0.121655
0.900179	0.973542	0.121617
0.900299	0.973185	0.121578
0.900418	0.972828	0.121539
0.900537	0.972471	0.121501
0.900657	0.972114	0.121462
0.900776	0.971757	0.121423
0.900896	0.971399	0.121384
0.901015	0.971042	0.121346
0.901134	0.970684	0.121307
0.901254	0.970326	0.121268
0.901374	0.969968	0.121229
0.901493	0.96961	0.121191
0.901613	0.969252	0.121152
0.901732	0.968894	0.121113
0.901852	0.968535	0.121074
0.901972	0.968177	0.121036
0.902091	0.967818	0.120997
0.902211	0.96746	0.120958
0.902331	0.967101	0.120919
0.902451	0.966742	0.12088
0.902571	0.966383	0.120842
0.90269	0.966023	0.120803
0.90281	0.965664	0.120764
0.90293	0.965305	0.120725
0.90305	0.964945	0.120686
0.90317	0.964585	0.120647
0.90329	0.964225	0.120609
0.90341	0.963865	0.12057
0.90353	0.963505	0.120531
0.90365	0.963145	0.120492
0.90377	0.962785	0.120453
0.90389	0.962424	0.120414
0.904011	0.962064	0.120375
0.904131	0.961703	0.120336
0.904251	0.961342	0.120298
0.904371	0.960981	0.120259
0.904491	0.96062	0.12022
0.904612	0.960259	0.120181
0.904732	0.959898	0.120142
0.904852	0.959537	0.120103
0.904973	0.959175	0.120064
0.905093	0.958813	0.120025
0.905214	0.958452	0.119986
0.905334	0.95809	0.119947
0.905454	0.957728	0.119908
0.905575	0.957366	0.119869
0.905696	0.957003	0.11983
0.905816	0.956641	0.119791
0.905937	0.956278	0.119752
0.906057	0.955916	0.119713
0.906178	0.955553	0.119674
0.906299	0.95519	0.119635
0.906419	0.954827	0.119596
0.90654	0.954464	0.119557
0.906661	0.954101	0.119518
0.906782	0.953737	0.119479
0.906902	0.953374	0.11944
0.907023	0.95301	0.119401
0.907144	0.952647	0.119362
0.907265	0.952283	0.119323
0.907386	0.951919	0.119284
0.907507	0.951555	0.119245
0.907628	0.951191	0.119206
0.907749	0.950826	0.119167
0.90787	0.950462	0.119127
0.907991	0.950097	0.119088
0.908112	0.949733	0.119049
0.908233	0.949368	0.11901
0.908354	0.949003	0.118971
0.908476	0.948638	0.118932
0.908597	0.948273	0.118893
0.908718	0.947907	0.118854
0.908839	0.947542	0.118814
0.908961	0.947176	0.118775
0.909082	0.946811	0.118736
0.909203	0.946445	0.118697
0.909325	0.946079	0.118658
0.909446	0.945713	0.118618
0.909568	0.945347	0.118579
0.909689	0.94498	0.11854
0.909811	0.944614	0.118501
0.909932	0.944247	0.118462
0.910054	0.943881	0.118422
0.910175	0.943514	0.118383
0.910297	0.943147	0.118344
0.910419	0.94278	0.118305
0.91054	0.942413	0.118265
0.910662	0.942046	0.118226
0.910784	0.941678	0.118187
0.910906	0.941311	0.118148
0.911027	0.940943	0.118108
0.911149	0.940575	0.118069
0.911271	0.940208	0.11803
0.911393	0.93984	0.11799
0.911515	0.939471	0.117951
0.911637	0.939103	0.117912
0.911759	0.938735	0.117873
0.911881	0.938366	0.117833
0.912003	0.937998	0.117794
0.912125	0.937629	0.117755
0.912247	0.93726	0.117715
0.912369	0.936891	0.117676
0.912491	0.936522	0.117636
0.912613	0.936153	0.117597
0.912736	0.935783	0.117558
0.912858	0.935414	0.117518
0.91298	0.935044	0.117479
0.913103	0.934674	0.11744
0.913225	0.934305	0.1174
0.913347	0.933935	0.117361
0.91347	0.933565	0.117321
0.913592	0.933194	0.117282
0.913715	0.932824	0.117242
0.913837	0.932453	0.117203
0.91396	0.932083	0.117164
0.914082	0.931712	0.117124
0.914205	0.931341	0.117085
0.914327	0.93097	0.117045
0.91445	0.930599	0.117006
0.914573	0.930228	0.116966
0.914695	0.929857	0.116927
0.914818	0.929485	0.116887
0.914941	0.929114	0.116848
0.915064	0.928742	0.116808
0.915186	0.92837	0.116769
0.915309	0.927998	0.116729
0.915432	0.927626	0.11669
0.915555	0.927254	0.11665
0.915678	0.926881	0.116611
0.915801	0.926509	0.116571
0.915924	0.926136	0.116531
0.916047	0.925764	0.116492
0.91617	0.925391	0.116452
0.916293	0.925018	0.116413
0.916416	0.924645	0.116373
0.91654	0.924271	0.116334
0.916663	0.923898	0.116294
0.916786	0.923525	0.116254
0.916909	0.923151	0.116215
0.917033	0.922777	0.116175
0.917156	0.922404	0.116135
0.917279	0.92203	0.116096
0.917403	0.921655	0.116056
0.917526	0.921281	0.116017
0.917649	0.920907	0.115977
0.917773	0.920532	0.115937
0.917896	0.920158	0.115898
0.91802	0.919783	0.115858
0.918144	0.919408	0.115818
0.918267	0.919033	0.115778
0.918391	0.918658	0.115739
0.918514	0.918283	0.115699
0.918638	0.917908	0.115659
0.918762	0.917532	0.11562
0.918886	0.917157	0.11558
0.919009	0.916781	0.11554
0.919133	0.916405	0.1155
0.919257	0.916029	0.115461
0.919381	0.915653	0.115421
0.919505	0.915277	0.115381
0.919629	0.9149	0.115341
0.919753	0.914524	0.115301
0.919877	0.914147	0.115262
0.920001	0.913771	0.115222
0.920125	0.913394	0.115182
0.920249	0.913017	0.115142
0.920373	0.91264	0.115102
0.920497	0.912262	0.115063
0.920622	0.911885	0.115023
0.920746	0.911508	0.114983
0.92087	0.91113	0.114943
0.920995	0.910752	0.114903
0.921119	0.910374	0.114863
0.921243	0.909996	0.114823
0.921368	0.909618	0.114784
0.921492	0.90924	0.114744
0.921617	0.908862	0.114704
0.921741	0.908483	0.114664
0.921866	0.908105	0.114624
0.92199	0.907726	0.114584
0.922115	0.907347	0.114544
0.922239	0.906968	0.114504
0.922364	0.906589	0.114464
0.922489	0.90621	0.114424
0.922614	0.90583	0.114384
0.922738	0.905451	0.114344
0.922863	0.905071	0.114304
0.922988	0.904691	0.114264
0.923113	0.904312	0.114224
0.923238	0.903932	0.114184
0.923363	0.903551	0.114144
0.923488	0.903171	0.114104
0.923613	0.902791	0.114064
0.923738	0.90241	0.114024
0.923863	0.90203	0.113984
0.923988	0.901649	0.113944
0.924113	0.901268	0.113904
0.924238	0.900887	0.113864
0.924363	0.900506	0.113824
0.924489	0.900125	0.113784
0.924614	0.899743	0.113744
0.924739	0.899362	0.113704
0.924864	0.89898	0.113664
0.92499	0.898598	0.113624
0.925115	0.898216	0.113584
0.925241	0.897834	0.113543
0.925366	0.897452	0.113503
0.925492	0.89707	0.113463
0.925617	0.896687	0.113423
0.925743	0.896305	0.113383
0.925868	0.895922	0.113343
0.925994	0.895539	0.113303
0.92612	0.895156	0.113262
0.926245	0.894773	0.113222
0.926371	0.89439	0.113182
0.926497	0.894007	0.113142
0.926623	0.893623	0.113102
0.926749	0.89324	0.113061
0.926874	0.892856	0.113021
0.927	0.892472	0.112981
0.927126	0.892088	0.112941
0.927252	0.891704	0.112901
0.927378	0.89132	0.11286
0.927504	0.890936	0.11282
0.92763	0.890551	0.11278
0.927757	0.890167	0.112739
0.927883	0.889782	0.112699
0.928009	0.889397	0.112659
0.928135	0.889012	0.112619
0.928261	0.888627	0.112578
0.928388	0.888242	0.112538
0.928514	0.887857	0.112498
0.92864	0.887471	0.112457
0.928767	0.887086	0.112417
0.928893	0.8867	0.112377
0.92902	0.886314	0.112336
0.929146	0.885928	0.112296
0.929273	0.885542	0.112256
0.929399	0.885156	0.112215
0.929526	0.884769	0.112175
0.929653	0.884383	0.112134
0.929779	0.883996	0.112094
0.929906	0.883609	0.112054
0.930033	0.883222	0.112013
0.930159	0.882835	0.111973
0.930286	0.882448	0.111932
0.930413	0.882061	0.111892
0.93054	0.881674	0.111851
0.930667	0.881286	0.111811
0.930794	0.880898	0.111771
0.930921	0.880511	0.11173
0.931048	0.880123	0.11169
0.931175	0.879735	0.111649
0.931302	0.879346	0.111609
0.931429	0.878958	0.111568
0.931556	0.87857	0.111528
0.931684	0.878181	0.111487
0.931811	0.877792	0.111447
0.931938	0.877404	0.111406
0.932066	0.877015	0.111365
0.932193	0.876626	0.111325
0.93232	0.876236	0.111284
0.932448	0.875847	0.111244
0.932575	0.875458	0.111203
0.932703	0.875068	0.111163
0.93283	0.874678	0.111122
0.932958	0.874288	0.111081
0.933085	0.873899	0.111041
0.933213	0.873508	0.111
0.933341	0.873118	0.11096
0.933469	0.872728	0.110919
0.933596	0.872337	0.110878
0.933724	0.871947	0.110838
0.933852	0.871556	0.110797
0.93398	0.871165	0.110756
0.934108	0.870774	0.110716
0.934236	0.870383	0.110675
0.934364	0.869992	0.110634
0.934492	0.8696	0.110594
0.93462	0.869209	0.110553
0.934748	0.868817	0.110512
0.934876	0.868425	0.110471
0.935004	0.868033	0.110431
0.935132	0.867641	0.11039
0.93526	0.867249	0.110349
0.935389	0.866857	0.110308
0.935517	0.866464	0.110268
0.935645	0.866072	0.110227
0.935774	0.865679	0.110186
0.935902	0.865286	0.110145
0.936031	0.864893	0.110104
0.936159	0.8645	0.110064
0.936288	0.864107	0.110023
0.936416	0.863714	0.109982
0.936545	0.86332	0.109941
0.936674	0.862927	0.1099
0.936802	0.862533	0.10986
0.936931	0.862139	0.109819
0.93706	0.861745	0.109778
0.937189	0.861351	0.109737
0.937317	0.860957	0.109696
0.937446	0.860562	0.109655
0.937575	0.860168	0.109614
0.937704	0.859773	0.109573
0.937833	0.859378	0.109532
0.937962	0.858983	0.109491
0.938091	0.858588	0.109451
0.93822	0.858193	0.10941
0.938349	0.857798	0.109369
0.938479	0.857402	0.109328
0.938608	0.857007	0.109287
0.938737	0.856611	0.109246
0.938866	0.856215	0.109205
0.938996	0.855819	0.109164
0.939125	0.855423	0.109123
0.939255	0.855027	0.109082
0.939384	0.854631	0.109041
0.939514	0.854234	0.109
0.939643	0.853838	0.108959
0.939773	0.853441	0.108918
0.939902	0.853044	0.108877
0.940032	0.852647	0.108836
0.940162	0.85225	0.108794
0.940291	0.851853	0.108753
0.940421	0.851455	0.108712
0.940551	0.851058	0.108671
0.940681	0.85066	0.10863
0.940811	0.850263	0.108589
0.94094	0.849865	0.108548
0.94107	0.849467	0.108507
0.9412	0.849068	0.108466
0.94133	0.84867	0.108424
0.941461	0.848272	0.108383
0.941591	0.847873	0.108342
0.941721	0.847474	0.108301
0.941851	0.847076	0.10826
0.941981	0.846677	0.108219
0.942112	0.846278	0.108177
0.942242	0.845878	0.108136
0.942372	0.845479	0.108095
0.942503	0.84508	0.108054
0.942633	0.84468	0.108013
0.942763	0.84428	0.107971
0.942894	0.84388	0.10793
0.943025	0.84348	0.107889
0.943155	0.84308	0.107847
0.943286	0.84268	0.107806
0.943416	0.84228	0.107765
0.943547	0.841879	0.107724
0.943678	0.841478	0.107682
0.943809	0.841078	0.107641
0.94394	0.840677	0.1076
0.94407	0.840276	0.107558
0.944201	0.839875	0.107517
0.944332	0.839473	0.107476
0.944463	0.839072	0.107434
0.944594	0.83867	0.107393
0.944725	0.838268	0.107352
0.944857	0.837867	0.10731
0.944988	0.837465	0.107269
0.945119	0.837063	0.107227
0.94525	0.83666	0.107186
0.945381	0.836258	0.107145
0.945513	0.835855	0.107103
0.945644	0.835453	0.107062
0.945775	0.83505	0.10702
0.945907	0.834647	0.106979
0.946038	0.834244	0.106937
0.94617	0.833841	0.106896
