A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-8.84	-2.27326e-05	17.6657	13.2986	-2.38616e-05	-1.5368	-2.2084	-2.51529e-05	-0.003422	0.125904	0.00570852
-8.83	-2.29725e-05	17.6503	13.2765	-2.41145e-05	-1.53683	-2.20714	-2.54208e-05	-0.00342749	0.125961	0.00571962
-8.82	-2.32149e-05	17.6349	13.2544	-2.437e-05	-1.53687	-2.20588	-2.56915e-05	-0.00343298	0.126018	0.00573076
-8.81	-2.34599e-05	17.6196	13.2324	-2.46283e-05	-1.5369	-2.20462	-2.59651e-05	-0.00343849	0.126076	0.00574195
-8.8	-2.37075e-05	17.6042	13.2103	-2.48893e-05	-1.53693	-2.20336	-2.62416e-05	-0.003444	0.126133	0.00575319
-8.79	-2.39577e-05	17.5888	13.1883	-2.51531e-05	-1.53697	-2.2021	-2.65212e-05	-0.00344953	0.126191	0.00576447
-8.78	-2.42105e-05	17.5735	13.1663	-2.54198e-05	-1.537	-2.20084	-2.68037e-05	-0.00345506	0.126248	0.0057758
-8.77	-2.44661e-05	17.5581	13.1443	-2.56892e-05	-1.53704	-2.19957	-2.70892e-05	-0.00346061	0.126306	0.00578717
-8.76	-2.47243e-05	17.5427	13.1223	-2.59616e-05	-1.53707	-2.19831	-2.73778e-05	-0.00346616	0.126364	0.0057986
-8.75	-2.49853e-05	17.5274	13.1003	-2.62368e-05	-1.53711	-2.19705	-2.76695e-05	-0.00347173	0.126422	0.00581007
-8.74	-2.52491e-05	17.512	13.0784	-2.6515e-05	-1.53714	-2.19578	-2.79643e-05	-0.0034773	0.12648	0.00582159
-8.73	-2.55156e-05	17.4966	13.0564	-2.67961e-05	-1.53718	-2.19452	-2.82622e-05	-0.00348289	0.126539	0.00583315
-8.72	-2.5785e-05	17.4812	13.0345	-2.70802e-05	-1.53721	-2.19325	-2.85634e-05	-0.00348848	0.126597	0.00584477
-8.71	-2.60573e-05	17.4659	13.0125	-2.73674e-05	-1.53725	-2.19199	-2.88678e-05	-0.00349409	0.126656	0.00585643
-8.7	-2.63324e-05	17.4505	12.9906	-2.76576e-05	-1.53728	-2.19072	-2.91754e-05	-0.0034997	0.126714	0.00586815
-8.69	-2.66104e-05	17.4351	12.9687	-2.79509e-05	-1.53732	-2.18945	-2.94863e-05	-0.00350533	0.126773	0.00587991
-8.68	-2.68914e-05	17.4197	12.9468	-2.82473e-05	-1.53735	-2.18818	-2.98006e-05	-0.00351096	0.126832	0.00589172
-8.67	-2.71754e-05	17.4044	12.925	-2.85469e-05	-1.53739	-2.18692	-3.01183e-05	-0.00351661	0.126891	0.00590358
-8.66	-2.74624e-05	17.389	12.9031	-2.88497e-05	-1.53742	-2.18565	-3.04393e-05	-0.00352227	0.12695	0.00591549
-8.65	-2.77524e-05	17.3736	12.8813	-2.91557e-05	-1.53746	-2.18438	-3.07638e-05	-0.00352793	0.127009	0.00592745
-8.64	-2.80455e-05	17.3582	12.8594	-2.9465e-05	-1.53749	-2.18311	-3.10918e-05	-0.00353361	0.127068	0.00593947
-8.63	-2.83417e-05	17.3429	12.8376	-2.97776e-05	-1.53753	-2.18183	-3.14233e-05	-0.0035393	0.127128	0.00595153
-8.62	-2.8641e-05	17.3275	12.8158	-3.00935e-05	-1.53756	-2.18056	-3.17583e-05	-0.00354499	0.127187	0.00596364
-8.61	-2.89436e-05	17.3121	12.794	-3.04127e-05	-1.5376	-2.17929	-3.20969e-05	-0.0035507	0.127247	0.00597581
-8.6	-2.92493e-05	17.2967	12.7722	-3.07354e-05	-1.53763	-2.17802	-3.24392e-05	-0.00355642	0.127307	0.00598802
-8.59	-2.95583e-05	17.2814	12.7504	-3.10615e-05	-1.53767	-2.17674	-3.27851e-05	-0.00356214	0.127367	0.00600029
-8.58	-2.98706e-05	17.266	12.7287	-3.13911e-05	-1.53771	-2.17547	-3.31348e-05	-0.00356788	0.127427	0.00601261
-8.57	-3.01861e-05	17.2506	12.7069	-3.17242e-05	-1.53774	-2.1742	-3.34882e-05	-0.00357363	0.127487	0.00602499
-8.56	-3.0505e-05	17.2352	12.6852	-3.20609e-05	-1.53778	-2.17292	-3.38454e-05	-0.00357939	0.127548	0.00603741
-8.55	-3.08274e-05	17.2199	12.6635	-3.24012e-05	-1.53781	-2.17165	-3.42064e-05	-0.00358516	0.127608	0.00604989
-8.54	-3.11531e-05	17.2045	12.6417	-3.2745e-05	-1.53785	-2.17037	-3.45713e-05	-0.00359094	0.127668	0.00606242
-8.53	-3.14823e-05	17.1891	12.62	-3.30926e-05	-1.53788	-2.16909	-3.49401e-05	-0.00359672	0.127729	0.00607501
-8.52	-3.18149e-05	17.1737	12.5984	-3.34439e-05	-1.53792	-2.16781	-3.53128e-05	-0.00360252	0.12779	0.00608764
-8.51	-3.21512e-05	17.1583	12.5767	-3.37989e-05	-1.53796	-2.16654	-3.56896e-05	-0.00360833	0.127851	0.00610034
-8.5	-3.24909e-05	17.143	12.555	-3.41577e-05	-1.53799	-2.16526	-3.60704e-05	-0.00361415	0.127912	0.00611309
-8.49	-3.28343e-05	17.1276	12.5334	-3.45203e-05	-1.53803	-2.16398	-3.64553e-05	-0.00361998	0.127973	0.00612589
-8.48	-3.31814e-05	17.1122	12.5117	-3.48868e-05	-1.53806	-2.1627	-3.68443e-05	-0.00362582	0.128035	0.00613875
