z	u	VVM	VAVM	VPSM	VSM	VSAVM
1.4225	1.76831	44.0485	81.2051	87.5827	45.4024	81.2051
1.42217	1.76764	43.9877	81.1202	87.5001	45.3433	81.1202
1.42185	1.76698	43.927	81.0356	87.4178	45.2844	81.0355
1.42153	1.76631	43.8665	80.9512	87.3357	45.2258	80.9512
1.42121	1.76564	43.8062	80.8671	87.2539	45.1672	80.867
1.42089	1.76498	43.7461	80.7832	87.1723	45.1089	80.7831
1.42057	1.76432	43.6862	80.6995	87.091	45.0508	80.6995
1.42026	1.76366	43.6265	80.6162	87.0099	44.9928	80.6161
1.41994	1.763	43.5669	80.533	86.9291	44.935	80.533
1.41962	1.76234	43.5076	80.4501	86.8485	44.8774	80.4501
1.41931	1.76168	43.4484	80.3675	86.7681	44.82	80.3675
1.41899	1.76103	43.3894	80.2851	86.688	44.7628	80.2851
1.41868	1.76038	43.3305	80.203	86.6081	44.7057	80.2029
1.41836	1.75973	43.2719	80.1211	86.5285	44.6489	80.121
1.41805	1.75908	43.2134	80.0394	86.4491	44.5922	80.0393
1.41774	1.75843	43.1551	79.958	86.37	44.5356	79.9579
1.41743	1.75779	43.097	79.8768	86.2911	44.4793	79.8768
1.41711	1.75714	43.0391	79.7959	86.2124	44.4231	79.7958
1.4168	1.7565	42.9813	79.7152	86.134	44.3671	79.7151
1.41649	1.75586	42.9237	79.6347	86.0558	44.3113	79.6347
1.41618	1.75522	42.8663	79.5545	85.9778	44.2556	79.5544
1.41588	1.75458	42.809	79.4745	85.9	44.2001	79.4744
1.41557	1.75395	42.752	79.3947	85.8225	44.1448	79.3947
1.41526	1.75331	42.6951	79.3152	85.7453	44.0897	79.3152
1.41496	1.75268	42.6384	79.2359	85.6682	44.0347	79.2359
1.41465	1.75205	42.5818	79.1569	85.5914	43.9799	79.1568
1.41434	1.75142	42.5254	79.0781	85.5148	43.9253	79.078
1.41404	1.75079	42.4692	78.9995	85.4385	43.8708	78.9994
1.41374	1.75016	42.4131	78.9211	85.3623	43.8165	78.921
1.41343	1.74954	42.3573	78.843	85.2864	43.7623	78.8429
1.41313	1.74891	42.3015	78.765	85.2107	43.7084	78.765
1.41283	1.74829	42.246	78.6874	85.1353	43.6546	78.6873
1.41253	1.74767	42.1906	78.6099	85.06	43.6009	78.6099
1.41223	1.74705	42.1354	78.5327	84.985	43.5474	78.5326
1.41193	1.74643	42.0803	78.4557	84.9102	43.4941	78.4556
1.41163	1.74582	42.0254	78.3789	84.8356	43.441	78.3788
1.41133	1.7452	41.9707	78.3023	84.7613	43.388	78.3023
1.41103	1.74459	41.9161	78.226	84.6871	43.3351	78.2259
1.41073	1.74398	41.8617	78.1498	84.6132	43.2825	78.1498
1.41044	1.74337	41.8075	78.0739	84.5395	43.2299	78.0739
1.41014	1.74276	41.7534	77.9982	84.466	43.1776	77.9982
1.40985	1.74215	41.6995	77.9228	84.3927	43.1254	77.9227
1.40955	1.74154	41.6457	77.8475	84.3196	43.0733	77.8474
1.40926	1.74094	41.5921	77.7725	84.2468	43.0214	77.7724
1.40896	1.74034	41.5386	77.6976	84.1741	42.9697	77.6976
1.40867	1.73974	41.4853	77.623	84.1017	42.9181	77.6229
1.40838	1.73914	41.4322	77.5486	84.0294	42.8667	77.5485
1.40809	1.73854	41.3792	77.4744	83.9574	42.8154	77.4743
1.40779	1.73794	41.3263	77.4004	83.8856	42.7643	77.4004
1.4075	1.73734	41.2736	77.3266	83.814	42.7133	77.3266
1.40721	1.73675	41.2211	77.2531	83.7426	42.6625	77.253
1.40692	1.73616	41.1687	77.1797	83.6714	42.6118	77.1796
1.40664	1.73557	41.1165	77.1066	83.6004	42.5613	77.1065
1.40635	1.73498	41.0644	77.0336	83.5296	42.5109	77.0335
1.40606	1.73439	41.0125	76.9609	83.459	42.4607	76.9608
1.40577	1.7338	40.9607	76.8883	83.3886	42.4106	76.8882
1.40549	1.73321	40.9091	76.816	83.3184	42.3607	76.8159
1.4052	1.73263	40.8576	76.7438	83.2484	42.3109	76.7438
1.40492	1.73205	40.8062	76.6719	83.1786	42.2613	76.6718
1.40463	1.73147	40.755	76.6002	83.109	42.2118	76.6001
1.40435	1.73088	40.704	76.5286	83.0396	42.1624	76.5285
1.40406	1.73031	40.6531	76.4573	82.9703	42.1132	76.4572
1.40378	1.72973	40.6023	76.3861	82.9013	42.0642	76.3861
1.4035	1.72915	40.5517	76.3152	82.8325	42.0152	76.3151
1.40322	1.72858	40.5012	76.2444	82.7639	41.9665	76.2444
1.40294	1.728	40.4509	76.1739	82.6954	41.9178	76.1738
1.40265	1.72743	40.4007	76.1035	82.6272	41.8693	76.1034
1.40237	1.72686	40.3507	76.0333	82.5591	41.821	76.0332
1.4021	1.72629	40.3008	75.9633	82.4912	41.7727	75.9633
1.40182	1.72572	40.251	75.8935	82.4235	41.7247	75.8935
1.40154	1.72515	40.2014	75.8239	82.356	41.6767	75.8239
1.40126	1.72459	40.1519	75.7545	82.2887	41.6289	75.7545
1.40098	1.72402	40.1025	75.6853	82.2216	41.5812	75.6852
1.40071	1.72346	40.0533	75.6163	82.1546	41.5337	75.6162
1.40043	1.7229	40.0042	75.5474	82.0879	41.4863	75.5473
1.40015	1.72234	39.9553	75.4788	82.0213	41.439	75.4787
1.39988	1.72178	39.9065	75.4103	81.9549	41.3919	75.4102
1.3996	1.72122	39.8578	75.342	81.8887	41.3449	75.3419
1.39933	1.72066	39.8092	75.2739	81.8226	41.298	75.2738
1.39906	1.72011	39.7608	75.2059	81.7568	41.2513	75.2059
1.39878	1.71955	39.7126	75.1382	81.6911	41.2046	75.1381
1.39851	1.719	39.6644	75.0706	81.6256	41.1582	75.0705
1.39824	1.71845	39.6164	75.0032	81.5603	41.1118	75.0031
1.39797	1.7179	39.5685	74.936	81.4951	41.0656	74.9359
1.3977	1.71735	39.5208	74.869	81.4302	41.0195	74.8689
1.39743	1.7168	39.4732	74.8021	81.3654	40.9735	74.8021
1.39716	1.71625	39.4257	74.7355	81.3008	40.9277	74.7354
1.39689	1.71571	39.3783	74.669	81.2363	40.882	74.6689
1.39662	1.71516	39.3311	74.6026	81.172	40.8364	74.6025
1.39635	1.71462	39.284	74.5365	81.1079	40.791	74.5364
1.39608	1.71408	39.237	74.4705	81.044	40.7456	74.4704
